,Actual,Predict,diff,ARD
6312,10.05770064,10.312119,0.254417895,2.529587765
3886,12.4273892,10.502995,1.924394664,15.48510447
3399,6.530082385,6.6815023,0.151419957,2.318805583
8009,9.919406057,9.85637,0.063036085,0.635482171
2270,2.914428841,1.6020341,1.312394749,45.03094131
5123,5.745249618,5.6918645,0.053385128,0.929204501
3143,5.589956633,6.2121634,0.622206815,11.13079775
1368,2.27255339,4.962881,2.690327698,118.3834722
5985,5.618556342,7.3970265,1.778470197,31.65350759
6270,8.676169941,8.416533,0.259636471,2.99252946
9450,10.18463494,9.478977,0.705657737,6.928652272
9892,5.613926128,7.066337,1.452410981,25.87157079
7825,11.52125047,10.892617,0.628633245,5.456295498
5156,11.779978,9.585503,2.194475379,18.62885485
210,10.06011072,7.362416,2.69769493,26.81575577
8778,11.52269516,11.571089,0.048393629,0.419987143
4609,4.164659485,5.889734,1.725074306,41.42174219
651,10.92507805,11.285452,0.360373842,3.298593849
10561,11.52268053,11.578634,0.055953737,0.485594258
9219,9.907739582,9.749345,0.158394756,1.59869545
2420,5.556020915,7.096282,1.54026109,27.72237738
11293,6.200277664,7.0780635,0.877785824,14.15720205
6423,8.130105853,7.7337155,0.396390319,4.875586615
5532,10.1266454,9.168496,0.958149267,9.461666336
10570,11.52268053,11.578634,0.055953737,0.485594258
3889,9.469962549,8.901787,0.568175745,5.999765537
5271,11.53259833,10.979431,0.553167176,4.796554193
8369,8.751633335,8.586405,0.165228535,1.887971407
2954,7.935891619,7.818163,0.117728701,1.483495797
8520,10.19582024,9.942394,0.253425983,2.485589519
1347,6.820348224,8.417131,1.5967832,23.41204179
398,8.637453564,7.9627852,0.67466832,7.810963719
7893,10.2972339,10.105339,0.191894849,1.863557739
908,5.683445378,7.65001,1.966564731,34.60162792
592,9.650155567,9.406158,0.24399712,2.528431437
9174,8.212061795,8.73802,0.525958148,6.404703444
4344,6.557743931,6.9423327,0.384588814,5.864650606
4115,5.698417003,7.749841,2.05142421,35.99989252
12283,3.536718221,7.6647916,4.128073363,116.7204488
8019,5.851496182,7.317913,1.466416873,25.06054473
7100,10.68326931,10.2196,0.463669589,4.340144385
12203,3.549255393,7.8211246,4.27186916,120.3595891
9952,11.52259532,11.577534,0.054938401,0.476790838
6800,10.15805307,9.530355,0.627697619,6.179314756
3411,10.94663571,9.0215225,1.925113193,17.58634584
764,9.01678874,7.826225,1.190563936,13.20385532
5799,6.737427473,8.380382,1.642954111,24.38548739
582,10.09373446,8.370136,1.723598196,17.07592432
6870,9.859654307,8.983395,0.876259684,8.887322818
5396,11.79475606,10.090985,1.70377076,14.44515723
12097,4.380158584,7.5391865,3.159027894,72.12131377
8572,10.11396688,9.950514,0.163453044,1.616110527
5095,8.706024333,8.2699995,0.436024829,5.00831167
1320,10.0670433,7.9124565,2.154586786,21.40237937
10228,11.52268721,11.324503,0.198184263,1.719947824
9211,7.528418786,7.753121,0.224702113,2.984719899
3060,9.764546085,8.724796,1.03974979,10.6482173
1621,11.25743425,8.752021,2.505413416,22.25563299
8229,7.992299639,7.641083,0.351216875,4.394437833
4414,8.766566208,8.178102,0.588464669,6.712596407
4184,8.60769621,8.308328,0.299368535,3.477913281
11903,3.544538723,7.081185,3.536646141,99.77733503
4929,9.455949876,8.809414,0.646535966,6.837344576
10848,11.52279844,11.571089,0.04829035,0.419087074
1623,8.932519635,6.514516,2.418003759,27.06967053
2020,10.11856838,8.68868,1.429888683,14.13133088
3353,-0.541388957,1.0407232,1.582112161,-292.2320704
5015,8.72437447,8.74319,0.018815342,0.215666239
5400,10.17514661,9.42349,0.751657035,7.387182073
7187,10.11133818,9.135127,0.976211113,9.654619038
6415,10.18830034,9.411044,0.777256218,7.628910742
9100,10.83932513,10.500164,0.339161097,3.128987507
6961,5.698864383,6.2152653,0.516400891,9.061470542
1516,12.01721142,9.617228,2.399983868,19.97121743
2328,8.09002476,7.176601,0.913423827,11.29074121
7599,9.913236522,9.191082,0.722154522,7.284750249
5526,13.39353141,11.871291,1.522240245,11.3654895
11577,4.394810797,8.357595,3.962784646,90.16962016
2996,6.745698983,9.448489,2.702790206,40.0668637
4400,8.526238107,8.260311,0.26592698,3.118926586
10187,11.52261998,11.585079,0.062459217,0.542055752
6366,11.52250644,10.986977,0.535529813,4.647681819
7076,9.335735661,9.238818,0.096917493,1.038136306
7882,10.0939676,9.885345,0.208622144,2.066804759
7515,5.877835962,6.661686,0.783849982,13.33569095
1373,2.982800426,5.200669,2.217868386,74.35524533
7070,9.210925489,9.520487,0.309561343,3.360807897
2183,8.123495528,7.5890374,0.53445811,6.57916443
8847,11.53419398,11.55666,0.022465719,0.194777546
2055,9.548614934,9.407626,0.140988782,1.476538064
9878,7.525488223,7.4675026,0.057985629,0.770523078
1483,11.7181567,10.996572,0.721585161,6.157834551
9099,9.964354227,9.5062685,0.458085726,4.597244508
4415,9.185349443,8.406587,0.778762796,8.478310461
1355,13.15893064,12.554684,0.604246952,4.591912931
7681,11.79709457,10.924596,0.87249874,7.395876733
2620,8.480459909,9.034052,0.553591986,6.527854585
6444,6.67414583,6.63254,0.041605604,0.62338808
7995,1.17569863,1.1216123,0.05408632,4.600356668
5317,7.691965793,8.565491,0.873524929,11.35633244
10595,11.52270833,11.578634,0.055925934,0.485351797
6654,11.52277167,11.585079,0.062307525,0.540732156
5225,9.805839487,9.928766,0.122926764,1.253605195
5195,8.884275338,8.27969,0.60458555,6.805117078
248,8.143101646,6.6892395,1.453862144,17.85391131
8696,11.5227717,11.136313,0.386458264,3.353869296
12274,3.809268844,8.400285,4.591015924,120.5222405
3898,9.131119092,8.83896,0.292159398,3.199597874
562,10.86863969,9.027491,1.841149069,16.94001033
10895,11.52282341,11.666308,0.143484989,1.245220729
11859,3.804481869,7.8567405,4.052258606,106.5127597
7379,5.783646682,7.8091083,2.025461576,35.02049364
4058,9.673667553,8.581406,1.092261913,11.29108011
11021,11.78535278,10.620951,1.164402083,9.880075749
914,6.618619511,6.6404285,0.021809032,0.329509631
7363,7.225432734,7.4982257,0.272792955,3.775455069
10354,11.52261334,11.585079,0.062465852,0.542113639
9512,10.11183121,9.504414,0.607417602,6.006995117
8645,9.493850524,9.8029,0.30904979,3.255259548
3065,10.09255114,8.865026,1.227524664,12.16268435
1512,9.908435622,9.039516,0.868919173,8.769493546
862,10.12111364,8.569486,1.551627975,15.3306019
12116,5.124993094,10.458889,5.333895913,104.0761579
8207,10.10234119,9.478977,0.623363985,6.170492333
5749,8.190306705,8.1972275,0.006920773,0.084499826
4643,5.666206087,5.472378,0.19382831,3.420773686
4119,5.321822008,7.341986,2.020164172,37.96000674
9948,11.52267134,11.577534,0.05486238,0.476127942
180,10.14512029,7.0577054,3.087414887,30.4325114
11241,7.453755729,8.39037,0.93661464,12.56566898
10795,11.52270447,11.571089,0.04838432,0.419906012
7499,8.566924545,9.051547,0.484622505,5.656901169
7744,10.45790602,10.560345,0.10243868,0.979536286
9741,11.79094511,11.598302,0.192643227,1.633822502
6499,9.728950798,8.732325,0.996626198,10.24391858
6965,8.621111578,8.764905,0.143793397,1.667922057
4291,10.9205479,9.441708,1.478840287,13.54181047
1844,10.83392077,7.824111,3.009809789,27.781353
7131,11.30215232,10.42118,0.880972547,7.79473054
2157,8.846631224,8.839289,0.007342513,0.082994579
7743,10.30675895,10.45464,0.147881438,1.434796817
3070,5.560493542,5.8573766,0.296883034,5.339149409
5501,5.047469898,6.289164,1.241694168,24.60032703
11613,3.548174362,6.8604217,3.312247296,93.35074888
9720,10.19493703,10.045554,0.149382873,1.46526686
1210,10.21476153,9.23742,0.977341452,9.567932948
5965,9.896684855,9.952589,0.05590418,0.564877489
5467,9.243691976,8.769768,0.473924214,5.126998788
900,8.042382167,7.4331384,0.609243796,7.575414273
6957,8.46702271,8.682941,0.215918727,2.550108791
4949,11.53739916,10.959183,0.578216422,5.011668168
1602,9.975451195,7.5719466,2.403504574,24.09419432
5933,3.61199984,5.2460213,1.634021431,45.23869137
6533,8.144974444,6.932058,1.212916586,14.89159299
4104,8.737928622,7.8483295,0.889599078,10.18089253
1955,10.95539819,9.963829,0.99156915,9.050964405
92,10.0869314,9.480558,0.606373001,6.011475365
5853,5.227175476,6.92312,1.695944546,32.44475973
8204,8.773861562,8.802906,0.029044474,0.33103369
9885,4.610555011,5.4845614,0.874006433,18.9566416
5364,8.686700996,8.400285,0.286416229,3.297178021
7089,6.896477759,7.0567827,0.160304964,2.324446577
8909,10.44294359,10.22826,0.214683548,2.055776579
1586,11.0123559,10.485335,0.527020549,4.78572345
7634,9.193094466,10.16388,0.970785883,10.55994299
8167,10.10888969,9.585606,0.523284069,5.176470474
7946,11.78397883,10.986977,0.797002211,6.763435724
4209,6.192043973,8.10071,1.908665942,30.82449083
11115,10.16161945,9.657232,0.504387164,4.963652214
1084,6.637322446,7.563883,0.926560382,13.95985447
10284,11.52266768,11.585079,0.062411518,0.541639543
8151,11.25014426,10.753405,0.496739638,4.415403428
8249,8.763316265,8.077882,0.685434452,7.821631034
6145,10.16768862,9.73143,0.436258571,4.290637138
2168,5.664481344,7.4629073,1.79842597,31.74917255
11820,4.404983888,8.682794,4.277809729,97.11295706
5350,11.53000412,10.7982235,0.731780621,6.346750697
3069,8.702063159,7.486076,1.215987281,13.97355015
8035,5.965863721,6.5906234,0.624759658,10.47224189
7487,6.728655324,7.2289786,0.500323309,7.435709683
2325,9.779405514,8.78437,0.995035092,10.17480574
408,7.169086093,8.789382,1.620295888,22.60115007
10128,11.52254883,11.324503,0.198045884,1.718767543
1493,-1.70423954,0.6228277,2.327067249,-136.5457839
7406,11.1611376,10.778816,0.382321381,3.42547165
10467,11.52261259,11.585079,0.062466604,0.542120205
5646,11.10875848,10.048469,1.060289885,9.54462623
7199,8.775131812,8.907809,0.132677446,1.51196804
5910,8.775935018,8.170027,0.605908239,6.904199
7968,6.623686003,7.771049,1.14736302,17.3221224
2766,11.78220899,10.836452,0.945757459,8.026992143
3781,11.78320767,9.755421,2.027786984,17.20912273
6978,8.018927649,7.6146727,0.404254988,5.041259464
9522,11.52265817,11.25538,0.267278494,2.319587778
3369,8.603734472,6.4754853,2.128249148,24.73634187
6875,3.797399181,4.589093,0.791694027,20.84831699
4381,11.2383412,9.601522,1.636818758,14.56459787
2167,8.482698855,8.974399,0.491699758,5.79650596
8852,11.52243859,11.082381,0.440057343,3.819135927
4786,11.15166422,10.716328,0.435336553,3.903778055
4475,8.71701973,9.00488,0.287860222,3.302278519
3187,8.760277248,8.64497,0.115307308,1.316251126
5349,18.59393448,13.51508,5.078854026,27.31457661
6601,11.32096095,10.234385,1.086576413,9.597912712
3492,13.36457669,10.729194,2.635383007,19.71916324
12002,4.391043006,8.202872,3.81182927,86.80919291
8075,6.919907213,6.9509153,0.031008124,0.448099756
3082,1.141629726,4.713571,3.571941345,312.8808923
1350,9.630047666,9.139054,0.490993367,5.09855904
6158,5.694691482,6.092807,0.398115334,6.990993619
2088,8.071937824,8.976021,0.904082989,11.20032383
9263,8.780264879,8.380797,0.399467493,4.5496108
7907,9.460457632,9.153914,0.30654318,3.240262192
8518,8.159088123,8.046889,0.112198817,1.375142919
330,12.69954571,8.316926,4.382619704,34.51005105
10103,11.52269546,11.577534,0.054838265,0.475917666
2344,6.624250841,7.2825475,0.658296633,9.937677109
2459,6.612281652,6.666836,0.054554133,0.825045741
6321,11.17283962,10.140927,1.031912305,9.235902912
4003,7.001886173,7.6493335,0.647447304,9.246755955
9340,10.33633365,9.419667,0.916666411,8.868392657
1091,11.26844393,10.327565,0.940878733,8.349679265
73,11.66780845,8.536985,3.130823053,26.83300351
9511,11.78966544,10.628276,1.161389564,9.850910885
6973,6.047083171,6.897606,0.850522725,14.0650096
3011,9.688631758,7.7975044,1.891127333,19.51903432
8309,11.52158864,10.0972,1.424388251,12.3627799
7841,6.978204684,7.203085,0.224880262,3.222609915
10626,11.5226687,11.571089,0.048420092,0.420217768
9581,11.77924644,10.602028,1.177218542,9.994004639
41,9.71611632,10.062641,0.346524824,3.566493737
2559,3.146258553,6.2860956,3.139837066,99.79590026
11313,5.0154931,5.646322,0.630828674,12.57760478
2337,9.748691893,8.639172,1.109520292,11.38121817
2142,9.124646444,9.578999,0.454352122,4.979399026
318,9.874430037,8.110499,1.763930655,17.86362383
9734,8.764838733,8.522831,0.24200777,2.7611202
9394,6.583316459,8.833515,2.250198709,34.18031862
10044,11.52276521,11.489265,0.03349977,0.290730661
8028,7.229332995,8.49769,1.268357206,17.54459238
5322,10.13321146,8.833549,1.299662914,12.82577064
9697,10.11823789,9.646722,0.471516051,4.660059352
10611,11.52275165,11.571089,0.048337138,0.419494825
9591,11.08498248,10.771271,0.313711724,2.830058383
8492,10.10858618,9.876394,0.232191911,2.296979805
8922,10.91750434,10.425811,0.491693522,4.503715506
6188,9.703279804,9.387041,0.316238712,3.259091882
9137,10.10179864,9.639176,0.462622271,4.579606624
8603,11.52269314,11.322014,0.200679288,1.741599296
3116,11.52204113,9.768673,1.753368183,15.21751317
6252,9.909063774,10.456652,0.547587913,5.52613484
85,-17.37093121,-13.194991,4.175940099,-24.03981779
9787,11.52264757,11.585079,0.062431627,0.541815007
2470,8.646585569,8.58259,0.063995465,0.740125313
6878,3.212317152,4.484471,1.272153692,39.60237386
7640,7.923477479,8.487673,0.564195326,7.120554354
1035,9.464639597,8.57664,0.887999468,9.382286436
12297,4.390473622,9.0256605,4.635186893,105.5737325
9906,11.52241536,10.826678,0.695737083,6.038120802
6798,8.071972443,8.060335,0.011637284,0.144171001
2473,5.698409762,7.352306,1.653896127,29.0238208
6436,8.514273291,9.758985,1.244711274,14.61911858
6148,8.124864449,7.8320117,0.292852749,3.604401654
5775,10.5777359,9.9348345,0.642901421,6.077873445
2714,8.931454126,8.738413,0.193041269,2.161362789
8285,10.15252833,9.582596,0.569932501,5.613698458
4439,7.58728074,7.8971786,0.30989791,4.084439086
8828,6.832130329,6.618456,0.213674442,3.127491992
9169,8.400744831,8.765359,0.364614094,4.34026002
11994,3.809422179,6.1387243,2.329302148,61.14581194
6470,0.179772199,1.5386263,1.358854115,755.8755535
12182,4.45915655,9.18876,4.729603254,106.0649788
10210,11.52265659,11.585079,0.062422601,0.541736248
10690,11.52286589,11.578634,0.055768369,0.483977745
6418,8.16576924,7.7337155,0.432053706,5.291035382
7058,4.20293771,5.904852,1.701914203,40.49344547
9316,11.19468786,10.490399,0.704288498,6.291277322
2531,10.90840807,9.618328,1.290079973,11.82647421
898,5.718588719,5.64167,0.076918492,1.345064707
1470,10.18713858,9.031341,1.155797976,11.34565479
10939,11.52288499,11.648556,0.12567077,1.090621096
958,8.087333847,7.8253236,0.262010265,3.239760496
1983,9.518576423,9.269535,0.249041358,2.616372574
9778,6.794299031,7.3008585,0.506559467,7.455654616
3404,6.601555353,7.428371,0.826815599,12.52455827
465,0.322410432,3.046474,2.724063548,844.9055288
8972,10.50781946,9.464487,1.043332383,9.929105296
3101,11.84973865,7.4774146,4.372324042,36.89806315
5706,10.87336236,9.559417,1.313945587,12.08407588
9305,4.146058756,5.3525286,1.206469816,29.09919795
2864,8.080916877,7.9459867,0.134930129,1.669738462
868,5.677112204,6.6875706,1.010458368,17.79880968
11005,10.16713952,9.515425,0.651714787,6.410008584
9797,10.09827087,9.515425,0.582846143,5.77173933
4764,8.769035471,8.448677,0.320358408,3.653291997
10896,11.52282341,11.666308,0.143484989,1.245220729
9405,8.545156591,8.668596,0.123439677,1.444554094
8158,8.141116681,8.104985,0.036131444,0.443817259
11954,3.807364669,6.784755,2.977390561,78.20081841
2929,9.421464674,10.390093,0.968628176,10.28108006
6210,7.58448188,7.3627405,0.221741364,2.923619355
6125,10.17683393,9.380637,0.796196761,7.823621131
4219,6.597607872,6.608017,0.010409095,0.157771239
8129,8.756240245,7.9599757,0.796264526,9.093680883
1981,12.18522046,10.604097,1.581123092,12.97574766
8122,9.568553365,9.245207,0.323346532,3.37926072
11032,8.899203057,8.762761,0.136441941,1.533194107
10854,11.52115474,11.578634,0.057479517,0.498901858
10398,11.52263269,11.577534,0.05490103,0.476464966
4418,7.049796097,6.532886,0.516910069,7.33227018
9132,8.62939397,8.8456,0.216206158,2.505460179
10810,11.52115759,11.571089,0.049931202,0.433388837
10645,11.52279935,11.659368,0.136568215,1.185203786
9763,8.123275471,8.14691,0.023634243,0.290948267
7298,8.08247612,8.083706,0.001229782,0.015216619
8279,8.225672089,8.441896,0.216224349,2.628647342
5421,11.0399833,9.435932,1.604051143,14.52947218
4802,10.6068627,9.762224,0.844638499,7.963134066
1111,11.37644241,8.975178,2.401264644,21.10734026
3254,5.678325091,6.403944,0.725618924,12.77874896
3544,6.632168697,6.445171,0.186997817,2.819555795
7666,11.73160032,10.054155,1.677444966,14.29852084
10632,11.52274589,11.666913,0.144167142,1.251152383
8678,11.52263173,11.329559,0.193072402,1.675595752
8877,9.764679028,9.146743,0.617936208,6.328277936
2102,10.04405797,8.090881,1.953176626,19.44609419
5562,8.631288266,8.362121,0.269167637,3.118506268
10088,11.52270088,11.577534,0.054832845,0.475870402
11509,3.807261746,6.8643622,3.057100494,80.29656636
4828,6.029068298,6.5595326,0.530464345,8.798445733
4265,10.23646843,8.235731,2.000737305,19.54519221
5339,8.194063818,8.278088,0.084023798,1.025427483
12209,3.81657696,8.076595,4.260018346,111.6188167
12134,4.013377262,8.451904,4.438527035,110.5933095
1219,6.554014568,6.613563,0.059548493,0.908579488
9187,8.563026158,8.410249,0.152777402,1.78414915
9743,8.167237822,8.522831,0.355593142,4.353897686
12290,4.416417841,9.066911,4.650492902,105.3001171
7127,8.575024345,8.365632,0.209392287,2.441886299
4600,5.002638905,6.0124006,1.009761722,20.18458085
8704,11.52279152,11.328238,0.194553991,1.688423539
10256,11.52269546,11.585079,0.062383736,0.541397137
9648,8.140920646,8.048117,0.092803962,1.139965004
1118,10.08863413,8.143129,1.945504781,19.28412811
1740,10.10644443,9.846435,0.260009833,2.572709208
1971,11.16184572,9.637342,1.524503272,13.65816875
3844,7.920419727,7.4312096,0.489210163,6.17656821
1665,8.786229454,9.0362215,0.24999205,2.845271086
7288,7.494552547,7.7810497,0.286497182,3.8227386
3938,8.188326978,7.392567,0.795759821,9.718224252
6058,5.749387899,7.4422874,1.692899546,29.44486493
1498,-1.703478859,1.887973,3.59145181,-210.8304333
543,9.19560267,10.378905,1.183302626,12.86813243
9821,11.17502462,10.729748,0.445276847,3.984569472
410,9.723172352,8.960876,0.762295887,7.839996292
6860,10.26952216,9.634564,0.63495776,6.182937724
4963,11.52958345,10.887252,0.642331599,5.571159234
6083,7.652700556,8.516029,0.863328802,11.28135666
5236,11.77559302,10.206313,1.569279887,13.3265477
1954,9.536389622,6.661471,2.874918732,30.14682428
3279,6.673201073,8.034963,1.361761581,20.40642733
7567,10.8006039,10.240382,0.560221702,5.186949748
11154,2.21584067,4.0573816,1.84154096,83.10800296
3033,8.147307279,6.058012,2.089295271,25.64399755
12257,4.377372159,8.099515,3.722142803,85.03144595
8030,8.01336359,8.520275,0.506911526,6.325825663
6398,7.056738138,7.8144584,0.757720232,10.73754257
10046,11.52267676,11.577534,0.054856959,0.476080675
11572,4.384780303,9.250761,4.865980729,110.974333
733,8.122180375,6.8246083,1.297572049,15.97566189
2474,6.616696049,7.5756197,0.958923649,14.49248453
11370,4.403688702,7.1227994,2.719110694,61.74620601
2231,10.56678108,8.72972,1.837060964,17.38524784
6388,2.097607999,3.4840624,1.386454434,66.09692569
10986,11.79250014,10.722594,1.069905882,9.07276769
8998,8.000199577,9.077845,1.077645043,13.47023174
6310,10.10658293,10.312119,0.2055356,2.033685083
3014,7.828043797,6.40249,1.425553658,18.21085617
1595,10.18374637,7.3930473,2.790699035,27.40346202
11900,4.418762728,8.675415,4.256652311,96.33131565
7335,8.816367136,8.579408,0.236959444,2.687718563
2210,10.30415983,10.241077,0.063082409,0.61220743
12322,4.390090244,9.066945,4.676854832,106.532087
10491,11.52257909,11.55666,0.034080606,0.295774992
7272,8.446702145,8.876012,0.429309703,5.082573619
10586,11.52275355,11.571089,0.048335237,0.419478262
8420,10.43159661,9.762224,0.669372412,6.416780045
1950,10.58460205,7.5476847,3.036917382,28.69184251
7021,11.78622823,10.968806,0.817421965,6.935401345
8541,11.78011865,10.356237,1.423881241,12.08715883
10244,11.52273933,11.585079,0.062339864,0.541014326
9517,10.09027878,9.2646,0.825678982,8.182913477
2036,10.77398363,10.022723,0.751260436,6.972914193
12143,3.548322662,7.0677867,3.519464031,99.18669672
4128,10.13691615,10.578,0.441083922,4.351262719
902,8.005225198,7.4331384,0.572086828,7.146417296
8274,10.47156897,9.805795,0.665774258,6.357919963
7223,8.837450393,9.126977,0.289526574,3.276132757
6108,8.171522118,7.458334,0.713188149,8.727726701
11232,9.151914811,8.555981,0.595934129,6.511575157
9443,11.52108068,11.578634,0.057553583,0.499547933
493,8.13250707,8.995144,0.86263682,10.60726935
12022,4.391599559,8.520441,4.128841497,94.01680154
12178,3.536557176,7.8211246,4.284567378,121.1508032
1730,13.72617737,12.171748,1.554429204,11.32456127
2012,3.246362621,4.322622,1.076259201,33.15277757
4127,10.5236022,10.650115,0.12651281,1.20218148
7772,6.981191066,6.8173466,0.163844493,2.346941438
10804,11.52269178,11.571089,0.048397008,0.420016594
6345,8.566680324,8.543295,0.023385418,0.272980006
11874,3.820513581,7.660646,3.840132381,100.5135131
6641,11.26472664,10.3494425,0.915284162,8.12522286
150,10.14813652,6.884431,3.263705637,32.16063871
2534,6.559707933,7.1641226,0.604414648,9.214048442
3559,6.767651937,7.342556,0.574904063,8.494882245
12122,4.387079223,9.125186,4.738106744,108.0013954
9889,3.731010857,5.066717,1.335706291,35.80011408
5720,9.712350654,9.217569,0.494781303,5.094355337
2422,5.537839408,7.096282,1.558442598,28.14170794
2589,8.77278618,7.5506096,1.222176591,13.93145296
6187,10.50135,10.126301,0.375049193,3.571436093
9935,10.17850603,9.983896,0.19460977,1.911970428
3649,8.745932416,8.24353,0.502402143,5.744412288
4842,10.1282122,9.282695,0.845517386,8.348138701
5186,11.78552448,10.38406,1.401464576,11.89140529
7477,9.417664032,9.07747,0.340194206,3.612297391
708,5.882335465,6.0492773,0.166941841,2.838019625
4329,8.317005951,7.278481,1.038524944,12.48676455
10794,11.52117103,11.571089,0.049917759,0.433271651
2960,9.550668502,8.872992,0.67767694,7.09559233
3902,9.928644772,8.538313,1.39033186,14.00323814
8045,10.29839417,9.206677,1.091716735,10.60084858
9597,9.419947844,9.079093,0.340854865,3.61843664
6717,10.1077125,9.380637,0.727075333,7.193274456
1090,10.32965682,9.482534,0.84712241,8.200880566
35,3.477943518,5.3819957,1.90405216,54.74649523
8482,10.10996389,9.42349,0.686474322,6.790072649
2232,9.392344009,8.184168,1.208176147,12.86341309
4170,10.50198984,9.922686,0.579304212,5.516134033
7471,11.30533201,11.570187,0.264854603,2.342744004
5228,8.25071749,8.614787,0.364069612,4.412580008
2910,10.16763738,9.618566,0.549071816,5.400186446
10822,11.52272489,11.571089,0.048363896,0.419728022
4789,8.558489816,8.5510435,0.007446306,0.087005027
4328,7.711267343,6.7173862,0.993881097,12.88868741
428,8.029882591,7.9659314,0.063951176,0.796415024
11941,5.126083394,9.780037,4.653953532,90.78965845
3379,8.207385699,10.330206,2.122820218,25.86475619
2347,9.180821863,9.423194,0.242372068,2.639983004
11287,6.242499731,7.448955,1.206455328,19.32647691
8171,11.79068213,10.591189,1.199492748,10.17322932
9248,0.561695433,1.2759336,0.71423819,127.1575527
6664,8.770206193,7.6131353,1.157070855,13.19320056
12318,3.551655133,7.5067554,3.955100219,111.3593555
4238,10.33046044,8.780171,1.550289041,15.00697327
12067,4.415207,8.327531,3.912323861,88.61020559
3857,9.966754644,8.113576,1.853178709,18.59360153
8855,10.17820094,9.982706,0.195494867,1.920721921
1747,8.902826929,9.599225,0.696398115,7.822212841
3133,5.684658404,6.1566577,0.471999291,8.303037086
3002,11.00547524,9.181851,1.823623854,16.57015441
1432,10.26811445,9.556225,0.711889631,6.93301051
2201,9.065650295,8.635983,0.429666828,4.739508818
10931,11.52286981,11.571089,0.048218982,0.418465122
704,6.571287647,7.24106,0.669772133,10.19240655
6244,10.45737214,10.236049,0.221323446,2.116431751
10053,11.52265761,11.585079,0.062421588,0.541727411
8805,9.80005273,9.320177,0.479875652,4.896664775
2189,8.898341293,8.748818,0.149522895,1.680350166
5493,10.15000356,8.359454,1.790549405,17.64087617
9261,11.18778618,10.26263,0.925155719,8.269340931
608,12.02481585,10.149631,1.875185306,15.59429164
2227,9.893009838,10.161967,0.268957439,2.718658591
3469,8.810716248,8.874617,0.063900375,0.725261714
3753,7.727435876,7.595457,0.131978799,1.70792586
3578,8.140281555,8.282471,0.142189148,1.74673866
3207,10.4384956,9.804903,0.633592574,6.069769328
2963,7.67627283,7.143732,0.532540759,6.937492217
11233,7.061971918,7.3830757,0.321103796,4.54694221
8908,10.29008348,10.105339,0.184744434,1.795364295
9342,10.31397136,9.419667,0.894304115,8.670805144
2002,9.052008637,9.792798,0.740789405,8.183701459
6392,10.68747253,10.587493,0.099979587,0.93548339
758,8.152431441,7.46507,0.68736167,8.431367332
7310,3.906760825,3.8094063,0.097354545,2.491949969
2769,8.771217245,7.7769628,0.994254487,11.33542149
11808,3.52977245,7.265905,3.736132454,105.8462721
2614,8.873866188,8.245677,0.628189194,7.079092415
12260,4.426459601,8.60348,4.177020738,94.36481469
2054,8.62807991,8.505191,0.12288906,1.42429035
3448,8.033073369,7.8109317,0.222141687,2.765338483
5595,11.52258702,10.891178,0.631408887,5.479750483
399,9.138398247,7.9627852,1.175613003,12.86454163
930,9.178235292,9.460329,0.282093764,3.073507046
10411,11.52263173,11.577534,0.054901994,0.476473375
10184,11.52261998,11.585079,0.062459217,0.542055752
542,9.856931148,10.378905,0.521974148,5.295500635
10165,11.52260768,11.585079,0.062471516,0.54216306
4520,9.754265591,9.015509,0.738756939,7.57367722
8459,8.75527913,9.0960865,0.340807372,3.892592859
3059,9.836347743,8.315774,1.520573779,15.45872292
10850,11.52115474,11.578634,0.057479517,0.498901858
1418,5.632905016,7.2323565,1.599451532,28.39478882
4288,6.802756866,5.701026,1.101730903,16.19535855
5372,10.11353262,9.42349,0.690043051,6.822963321
8430,10.51364772,9.983187,0.530460995,5.045448843
12044,3.821056333,7.1313534,3.310297045,86.63303491
8203,8.150579649,8.271797,0.121217531,1.487223684
8939,8.307513962,8.599586,0.292071571,3.515757409
1459,7.679522083,7.009611,0.669910953,8.7233434
367,11.11252966,8.276386,2.836143394,25.52203452
1393,7.946020001,5.3005166,2.645503395,33.29343999
7784,10.44377661,10.770093,0.326316351,3.12450562
11364,3.802635551,7.375547,3.572911381,93.95881884
4630,12.08485965,9.802168,2.282691755,18.88885526
3652,10.65911122,9.195908,1.463203622,13.72725348
3295,8.621360038,9.586016,0.964655663,11.18913904
9671,11.78890058,11.485053,0.303847518,2.577403877
11879,3.821915491,7.8401923,4.018276827,105.1377724
11393,3.519530125,6.1669726,2.647442512,75.22147504
63,6.74415338,8.716115,1.971961618,29.23957254
4716,10.94887021,11.03484,0.085969421,0.785193261
6041,11.78953799,11.492599,0.296939454,2.518665174
134,8.394148907,6.3871007,2.00704821,23.91008581
5503,3.568939273,5.7718043,2.20286506,61.72324208
11405,4.572404777,6.170944,1.598539437,34.96057985
5169,8.672281887,8.392766,0.279515888,3.223095035
11819,3.819874533,7.5993476,3.779473059,98.94233527
9171,11.10023898,10.161687,0.938552086,8.455241231
4081,11.79800001,9.644554,2.15344587,18.2526361
9285,8.515323868,7.953452,0.561871757,6.598361688
1793,5.636330482,7.693621,2.057290677,36.50053034
7242,7.527408209,5.7032456,1.824162569,24.23360815
3160,10.57348684,9.259361,1.314125572,12.42850025
696,10.92541652,10.69581,0.2296062,2.101581366
