,SMIELS,Atom2,Func. Group,Actual,Predict
10984,C1CCC2(CC1)C3CCCC3C2=O,CHO,ketone,575.25,495.3914285714285
10620,C=C1C2C3CCC(C2C1=C)CC3,CH,alkene,492.3,480.6042857142857
8064,C1CCC(=CC1)N2CCOCC2,CHON,ester,392.65,459.08428571428567
1718,C1CC2=C(C1)C=C(C=C2)O,CHO,aromatic,526.15,500.1071428571427
2546,CCC1=CC(=CC=C1)N,CHN,aromatic,487.15,508.40714285714273
11083,CCCCCCOC(=O)C1CCCC1=O,CHO,ester,615.48,530.4378571428571
116,C1CCC/C=C\CCC1,CH,alkene,441.15,482.98928571428576
1248,CC(C)OC(=O)C1=CC=CO1,CHO,ester,471.65,459.9714285714284
5472,CC(C)CN(COC(=O)C)N=O,CHON,ester,493.38,459.7635714285715
6392,CCC1=CC=C(N1)CC,CHN,aromatic,459.2,439.2642857142856
2625,CCCCNC(=O)C,CHON,amide,502.15,463.4642857142856
2939,C=CCN,CHN,alkene,326.45,339.5392857142857
4673,C1=CC(=N)C=CC1=N,CHN,alkene,533.3,374.0057142857143
7322,CCC(=C)C(=O)OCC(C)C,CHO,ester,459.86,444.8135714285714
4977,CC1CCN(CC1)C,CHN,amine,387.48,418.4857142857143
9465,CCC(CC)(CC)C(C)(C)C,CH,alkane,462.15,457.8285714285713
7237,COC1CC2CCC1C=C2,CHO,ester,444.45,444.01499999999993
10168,CCC(C)N1C(=O)C2=CC=CC=C2C1=O,CHON,amide,407.65,484.5285714285713
7508,CCCCCCC(C#C)O,CHO,alkyne,487.38,477.01714285714286
864,CCC(C)(CC(C)C)O,CHO,alcohol,425.15,438.27999999999986
5436,CC(=C)C(=O)OCCN=C=O,CHON,ester,481.21,422.44714285714275
9127,CCCCC(C1CCCC1=O)O,CHO,alcohol,603.24,508.1328571428571
1480,C1=CC=C(C=C1)CCC=O,CHO,aromatic,497.15,489.542857142857
2153,C1CN(CCN1)C2=CC=CC=N2,CHN,aromatic,394.15,451.4714285714285
1374,CCCCC(CC)COC(=O)C=C,CHO,ester,486.65,485.87142857142857
2147,C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C,CHON,ester,393.15,443.49571428571426
595,CCOC(C)(C)OCC,CHO,ester,387.15,404.19571428571425
10164,CCCC(=O)OCC1=CC2=C(C=C1)OCO2,CHO,ester,405.65,473.32142857142844
8338,C1CC2C(C1)C3=C2CCC3,CH,alkene,466.68,453.80714285714276
5973,CC(C)C(=C)OC(C)C,CHO,ester,400.74,385.6142857142858
6941,CC(=O)NCCCCCC(=O)O,CHON,carboxylic_acid,632.19,536.8564285714285
5233,CC(C)(C)N1C=CN=C1,CHN,aromatic,436.67,453.96499999999986
4450,C=CCOCCC#N,CHON,ester,458.06,423.7257142857143
8814,CC12CCCCC1CC(=O)C2,CHO,ketone,522.75,470.19571428571425
8990,CC(C)OC(=O)CCCCCCN,CHON,ester,558.71,472.6221428571428
5455,C1CCC(=CC#N)C1,CHN,alkene,488.43,434.24928571428563
58,CC/C=C/C(C)(C)C,CH,alkene,373.95,379.7300892857143
4369,CC(C)(C)C(=O)NC,CHON,amide,437.69,389.69714285714286
10426,CCCCC(C)C(C)(C)CCC,CH,alkane,471.15,465.6499999999998
1366,CC(C)CCCC(C)CCO,CHO,alcohol,485.65,491.81214285714276
8147,CCCCCC#CC(=C)C,CH,alkene,433.96,427.7264285714285
2811,C1CCC2=C(C1)C=CC=C2N,CHN,aromatic,552.15,476.5357142857141
6918,CC(C)(C)OOC(=O)/C=C\C(=O)O,CHO,carboxylic_acid,609.72,496.43
814,C#CC(=O)O,CHO,alkyne,417.15,426.3835714285714
4512,CC(C)(C(C)(C)N)N,CHN,amine,475.48,403.1221428571428
6397,CCN(CC)C1=NC1(C)C,CHN,amine,459.9,402.55642857142857
9024,CC(C)(C)OC(=O)N1CCCNCC1,CHON,ester,568.6,497.9107142857143
9444,CCC(C)CCCC(C)CC,CH,alkane,457.15,455.47857142857134
3861,CC(C)(C)OC(=O)NO,CHON,ester,511.34,398.20571428571424
2597,CC1=C(N=CC=C1)N,CHN,aromatic,496.15,436.3464285714285
9537,CC(C)CCNC1CCCCC1,CHN,amine,478.15,487.0064285714285
6026,CC#CC#CC1CC1,CH,alkyne,407.38,392.67285714285714
8981,CC(C)OC(=O)/C=C/C(=O)OC(C)C,CHO,ester,553.15,502.7814285714285
8308,CC1(CCCC(O1)(C)C#C)C,CHO,ester,460.83,469.30285714285714
6310,CCOC(=O)C1CCCC1,CHO,ester,446.15,446.5157142857142
11110,CCCC(C)(CC)C(C#N)C(=O)OCC,CHON,ester,630.79,524.5199999999999
7748,CC(CC(C)OC(=O)C)OC(=O)C,CHO,ester,521.08,482.8721428571427
9086,CCOC(=O)N1C2CCC1CC(=O)C2,CHON,ester,584.63,525.3985714285714
2413,CCCC(=O)N(C)C,CHON,amide,459.15,430.5164285714286
6003,C1CC2CC1CC=C2,CH,alkene,403.82,405.62857142857143
5578,CC1=CC(=O)C=CC1=O,CHO,alkene,522.92,511.34642857142853
7142,CCC#CCN(CC)CC,CHN,alkyne,426.96,425.4285714285713
1482,CC1CCC2=CC=CC=C2O1,CHO,ester,497.65,464.81071428571414
10128,C/C=C/COC1NC(=O)NC1OC/C=C/C,CHON,ester,679.97,503.8049999999999
6355,CCOC(CC=O)C(C)C,CHO,ester,452.84,412.7392857142856
4675,C(CCC(=O)N)CCN,CHON,amide,535.81,492.57499999999993
1586,CC(C)C1=CC=C(C=C1)C=O,CHO,aromatic,508.65,467.692857142857
8283,C1CC2C/C=C\CC1C=C2,CH,alkene,457.28,433.01142857142855
9984,CN1CCCCCCCCCC1=O,CHON,amide,572.84,487.7821428571428
828,CC1CCC(C1=O)C,CHO,ketone,419.65,420.35999999999996
9899,C1CCCCCOC(=O)CCCC1,CHO,ester,550.8,530.7092857142857
464,CCC1=CC2=CC=CC=C2C=C1,CH,aromatic,531.15,517.0142857142855
2582,CCCCCCCCCCN,CHN,amine,493.65,493.6149999999999
1503,CCOC(=O)CC1=CC=CC=C1,CHO,ester,500.15,483.11428571428553
1230,C1=CC=C(C(=C1)C=O)O,CHO,aldehyde,470.15,495.4892857142856
2247,CCCCOC1=NC=C(C=C1)N,CHON,ester,422.15,449.4357142857142
8825,CCCCC/C=C\CCCO,CHO,alkene,524.74,474.02142857142866
6694,C1=CC=C(C=C1)OCC#N,CHON,ester,512.65,475.26428571428556
7657,CC(=C)C(=O)OCCOCCOC,CHO,ester,505.14,458.11857142857133
2382,CCCCCCCCN,CHN,amine,452.75,442.7471428571428
9392,CCC(C)CC(C)C(C)CC,CH,alkane,452.15,453.30714285714276
3610,CC(=C)CCON=O,CHON,alkene,396.38,351.4435714285714
9213,C(CCCCC(=O)O)CCCCO,CHO,alcohol,666.09,561.7478571428571
2730,C1CCN(CC1)C2=CC=CC=C2,CHN,aromatic,531.15,518.9142857142856
1507,CCCCCCCCC(=O)CC,CHO,ketone,500.15,504.51571428571424
1474,CCOC(=O)/C=C\C(=O)OCC,CHO,ester,496.15,503.4992857142857
6529,C=CC(=O)OCC1CCCO1,CHO,ester,479.77,450.627857142857
599,COC(=O)C1CC1,CHO,ester,388.05,398.22071428571434
10214,CC(C)CCC(C)CC(C)(C)C,CH,alkane,457.95,466.3899999999999
10237,CCC(C)C(CC(C)C)C(C)C,CH,alkane,462.15,460.73928571428553
4073,CCC(C)(C)NC,CHN,amine,372.15,350.51571428571424
1970,CC(=C)C(=O)OCCO,CHO,ester,340.15,445.1935714285713
3568,COC(=O)CC=C,CHO,ester,380.15,400.26571428571424
10185,C1=CC=NC(=C1)/C=C/C2=CC=CC=N2,CHN,alkene,428.15,513.8499999999998
1060,CCC(C)C(=O)O,CHO,alcohol,449.65,476.51785714285705
2585,CN1CCN(C1=O)C,CHON,amide,494.15,420.35999999999996
1861,CC1=CC(=CC(=C1)O)O,CHO,aromatic,562.65,522.0428571428571
74,CCCC(CC)C=C,CH,alkene,383.45,378.04714285714283
10943,CC1=C(C2(C(C2(C1=O)C)(C)C)C)C,CHO,alkene,560.63,493.2257142857142
7179,C1C=CCC12C=CC=C2,CH,alkene,434.2,429.0621428571429
5717,CC(=C)C(=O)OCC(CO)O,CHO,ester,598.46,473.06285714285707
2042,CCCOCC=C,CHO,ester,364.15,380.49642857142857
251,CC/C=C\C,CH,alkene,310.05,333.02071428571423
5040,CCC(C)C(C)(C)O,CHO,alcohol,402.9,429.2821428571428
7602,C1COC(O1)C2=CC=CC=C2,CHO,ester,497.15,451.4785714285713
9544,CC1CC2=CC=CC=C2C1C,CH,aromatic,479.15,471.74642857142845
9167,CC1CNCCN1CCNCC(C)N,CHN,amine,626.93,560.2057142857142
6351,CC(C)CCC(C)CO,CHO,alcohol,452.15,441.5007142857142
48,CC1CC=C(C1)C,CH,alkene,366.35,377.8888221428571
7908,CCCCCC(C1C(O1)C=O)O,CHO,ester,574.94,494.0135714285713
7796,CCCCCC/C=C/C(=O)N,CHON,alkene,536.08,458.0557142857142
2796,CC1=CC2=CC=CC=C2N1,CHN,aromatic,545.15,513.4714285714284
3603,CC(CO)C=C,CHO,alkene,393.65,379.00285714285707
4250,C/C=C/OC(OC)OC,CHO,ester,407.86,395.2985714285714
1577,C/C=C/C1=CC=C(C=C1)OC,CHO,ester,508.15,489.2214285714284
10052,CC(C)CCC(C)NC(=O)CC(=O)C,CHON,amide,608.31,470.99857142857127
10810,CCCCCCCCC(=O)OC(C)C,CHO,ester,531.94,499.09285714285716
8126,CCCCCC(OCC)OCC,CHO,ester,429.65,478.3985714285714
9124,C1=CC2C3C=CC(C1C2O)C3=O,CHO,alkene,601.87,460.85619285714296
9996,CN(C)C1=C2C=CC=C2C(=N1)N(C)C,CHN,alkene,577.78,471.5721428571428
3555,CC1CCCN1,CHN,amine,373.15,379.77928571428566
10921,CC1=CCC(CC1)C(C)(C)OC(=O)C,CHO,ester,552.84,527.2407142857144
1875,CCOC(=O)C1=CC=CC=C1C(=O)OCC,CHO,ester,568.15,527.9499999999998
1563,CCOC(=O)C1=CC=CC=C1O,CHO,ester,505.65,507.43571428571414
1199,CCC(CC)C(=O)O,CHO,alcohol,467.15,472.195
8416,CN1CCCCCCCCC1,CHN,amine,477.87,468.3785714285714
9435,CCCCC(=O)C1=CC=C(C=C1)O,CHO,ketone,455.65,513.8999999999999
7253,CCCC(C)C(=O)CCC,CHO,ketone,448.15,450.95714285714274
381,CCCC(C)CCC,CH,alkane,390.85,424.3164285714286
1707,CCCC(=O)C1=CC=C(C=C1)C,CHO,aromatic,524.65,471.1321428571427
7816,CN1CCOCCOCCOCC1,CHON,ester,544.38,505.8942857142857
2022,CC(=O)C#C,CHO,alkyne,357.15,357.4142857142857
1506,CCCCCCC(=O)CCCC,CHO,ketone,500.15,509.67214285714283
3788,C1CN(CC=C1)N=O,CHON,alkene,465.65,416.93428571428564
8891,COC(=O)CCCCCCCC=O,CHO,ester,535.28,531.8000000000001
862,CC(C)CCCO,CHO,alcohol,425.05,402.57006499999994
8362,CC1=CC=C(C=C1)CN(C)C,CHN,aromatic,469.65,480.84999999999985
7499,CCCCC(C)(CC#C)O,CHO,alkyne,484.59,448.932857142857
5608,CC(C)C(C)(CO)CO,CHO,alcohol,540.45,507.75714285714275
6118,CC(C)(C)C1OCCCO1,CHO,ester,421.15,419.9521428571428
2384,COC1=CC(=CC(=C1OC)OC)CCN,CHON,ester,453.15,502.7571428571427
7442,CC1(CCC2CCC1C2)O,CHO,alcohol,474.15,435.07357142857137
2762,C(C(CO)O)N,CHON,alcohol,538.15,477.7746335714284
8055,CC(=C)C1CCC2(C(C1)O2)C,CHO,ester,386.65,495.41928571428565
6189,CCC(C)(C)C(C)(C)O,CHO,alcohol,433.15,435.3814285714285
10795,CCOC(=O)CCCCCCCC=C,CHO,ester,529.06,511.642857142857
6672,CC(=O)NC1CCCCC1,CHON,amide,506.23,511.12071428571426
8720,C1C=CCN2N1CN3CC=CCN3C2,CHN,alkene,514.98,470.65785714285704
9834,CC1=CC2=CC=CC=C2C(=N1)C,CHN,aromatic,535.65,524.5285714285712
415,CCC(C)C(C)(CC)CC,CH,alkane,435.25,445.33571428571423
6009,CC(C)(CN(C)C)N(C)C,CHN,amine,404.29,398.6528571428571
7603,CCC1=CC(=C(C=C1)C)O,CHO,aromatic,497.15,489.8571428571428
1003,COC1=CC=CC(=C1)C(=O)O,CHO,carboxylic_acid,443.15,497.4714285714285
4005,C/C=C/C(=C)C,CH,alkene,348.715,340.9732142857142
8695,CC(C)(C)C1CCC(CC1)N,CHN,amine,512.58,449.95714285714274
7795,C=CCOCC(COCC=C)O,CHO,ester,535.46,487.79
9269,CCOC1=C(C=C(C=C1)/C=C/C)O,CHO,ester,390.15,489.7214285714284
2224,CC1=NC=NC=C1,CHN,aromatic,415.15,408.3735714285713
10859,CC/C=C\CCOC(=O)/C(=C/CC)/C,CHO,ester,540.58,505.29928571428565
1685,COC1=CC=C(C=C1)C=O,CHO,ester,521.15,484.93571428571414
1004,CCCCOC(=O)OCCCC,CHO,ester,443.15,479.4578571428571
8192,C1C=CC2C1C3CC2C=C3,CH,alkene,442.9367,434.3954785714286
1553,CCCCCCCCCC(=O)C,CHO,ketone,504.65,492.82357142857126
1894,C1=CC=C2C(=C1)C=CC=C2CO,CHO,aromatic,577.15,531.8142857142856
9321,CC(C)CCCCC(C)(C)C,CH,alkane,443.15,457.6857142857142
2984,CC(C)C(C)(C(C)C)C(=O)NC,CHON,amide,357.15,449.4778571428571
11149,CCCCCCCCCCC(CO)O,CHO,alcohol,658.08,583.797857142857
9094,CC(C)CCC(C)OC(=O)CC#N,CHON,ester,587.82,483.41285714285704
840,CC1CCC(C1)O,CHO,alcohol,421.65,423.5729221428572
9300,CNC(=O)OCC1=NC(=CC=C1)COC(=O)NC,CHON,ester,429.55,464.3857142857142
10129,C=CC1=C(C(=CC=C1)C=C)C=C,CH,alkene,336.65,458.8664285714284
308,CCC1CCCC1,CH,alkane,376.65,399.2407142857142
3454,C(C(CO)CO)O,CHO,alcohol,567.22,530.9807142857143
1324,CC1=CC=CC=C1OC(=O)C,CHO,ester,481.15,498.042857142857
3446,CNCC(C(=O)O)N,CHON,carboxylic_acid,558.89,533.0264285714286
4707,CCOC(=N)C(=N)OCC,CHON,ester,550.4,398.4049999999999
7839,CCCCC(C)CCC(=O)O,CHO,alcohol,550.59,539.6792857142857
4985,COC(=O)C1=CC=CC=N1,CHON,ester,389.15,445.33571428571423
10433,CCCC(C)(CCC)C(C)(C)C,CH,alkane,471.15,464.9035714285713
298,CC/C=C/C=C,CH,alkene,346.35,361.7164285714286
9179,CC(=O)C1C(=O)CC(CC1=O)(C)C,CHO,ketone,633.03,550.3921428571427
4190,CC1(OCCCO1)C,CHO,ester,397.65,401.8221428571428
2113,CC1=COC(=N1)C,CHON,aromatic,381.15,417.08571428571423
8882,CCOC(=O)OC1=CC=CC=C1OC,CHO,ester,534.15,495.66428571428554
3213,CC1C(O1)C,CHO,ester,344.15,330.0357142857142
3686,CC(C=O)C(=O)OC,CHO,ester,420.44,430.06428571428563
4816,CC(C(=O)NC(C)C(=O)O)N,CHON,carboxylic_acid,658.08,560.3064285714285
7117,C=C1C2CCC(C2)C1=C,CH,alkene,421.59,445.73214285714283
9101,CCOC(=O)C(=O)CC(=O)C(C)(C)C,CHO,ester,591.13,531.1814285714286
2910,CC(=O)NC1=CC=C(C=C1)OC,CHON,ester,608.15,532.2571428571426
8474,CC(C1=CC=CC=C1)C(=O)C,CHO,aromatic,484.15,485.36428571428553
396,CCCC(C)C(C)CC,CH,alkane,413.75,421.3249999999999
4325,CC(C)(C)OCCO,CHO,ester,426.15,396.77285714285705
8472,CCCCCC(=O)OC(C)(C)C,CHO,ester,483.39,470.10999999999996
10746,C\1=C\C#C/C=C\C#C/C=C\C#C1,CH,alkene,522.86,429.8250000000001
3265,CC(=NOC)C,CHON,ester,390.1,363.5235714285714
11031,CCNC1=CC2=CC=CC=C2C=C1,CHN,aromatic,589.65,536.7857142857141
1025,CCCCC(C)(C)CO,CHO,alcohol,445.65,430.29571428571427
5437,C1CN2CCC1C(C2)O,CHON,alcohol,482.13,449.65928571428566
2426,CC1=C(N=C(C(=N1)C)C)C,CHN,aromatic,463.15,454.7457142857142
1448,CC(=O)OC(C1=CC=CO1)OC(=O)C,CHO,ester,493.15,474.52142857142843
3775,C1CN2C(=CC=N2)N1,CHN,aromatic,459.08,426.0685714285713
4734,C1CN(CCN1CO)CO,CHON,alcohol,561.8,434.5592857142857
8446,CCCCC=C(CCC)C=O,CHO,alkene,481.65,466.30142857142846
479,C=CC#C,CH,alkene,278.25,325.53785714285715
5899,C/C=C(\C)/C=C(C)C,CH,alkene,390.72,377.0885714285714
2656,C1=CC=C2C(=C1)C=CC=N2,CHN,aromatic,510.25,503.42142857142846
92,CCC=C(C)C=C(C)C,CH,alkene,411.15,410.28999999999996
824,CC(=O)OC1=CC(=CC=C1)OC(=O)C,CHO,ester,419.15,493.36428571428553
6586,CC1(CC(=O)C(O1)(C)C)C,CHO,ester,488.5,430.15714285714284
2253,CC1CN(CCN1C)C,CHN,amine,422.65,390.73214285714283
7247,CC(C1CCCCC1)OC,CHO,ester,447.05,449.0021428571428
6258,CCCC/C=C/C(=O)C,CHO,alkene,440.67,415.34499999999997
5741,CC(CNCCNCCN)O,CHON,alcohol,624.37,548.4049999999999
7975,C1CCC2(C1)CC(=O)NC(=O)C2,CHON,amide,625.18,512.4285714285713
10975,CCCCC(=O)C1=CC=C(C=C1)OC,CHO,ester,573.15,496.1499999999998
1212,CCCCCCCC(=O)C,CHO,ketone,468.45,466.48642857142846
732,CCCC(CC)O,CHO,alcohol,407.9,433.7192857142856
7629,CN(C)C(=O)CCN1CCCC1,CHON,amide,499.95,475.7535714285714
10323,CCCC(C)(C)C(CC)C(C)C,CH,alkane,467.15,464.6499999999998
647,C/C=C/C(=O)OC,CHO,ester,394.15,405.0221428571428
145,C1CCC2=CC=CC=C2C1,CH,aromatic,480.75,494.96785714285704
10888,CCCCC(CC)COCCOCCO,CHO,ester,545.15,542.3
3019,CC(C)NC(C)(C)C,CHN,amine,371.15,374.1485714285715
2794,C1=CC=C(C=C1)C2=CC=CN2,CHN,aromatic,545.15,541.0357142857141
5677,CNCCNCCNCCN,CHN,amine,567.43,570.012857142857
5517,CC1CC(=O)C(=O)C1C,CHO,ketone,506.01,455.1114285714285
8682,CC1CC(CCC1=O)C(C)C,CHO,ketone,510.66,465.6564285714285
6235,CCC(CCC(C)C)O,CHO,alcohol,438.65,433.1635714285713
2799,C1=CC=C(C(=C1)CO)N,CHON,aromatic,546.15,502.21214285714274
1584,C1=CC=C(C=C1)CCCO,CHO,aromatic,508.15,475.9714285714284
6617,CC(CCC(=O)OC)C(=O)C,CHO,ester,494.29,462.3528571428571
8980,CCOC(=O)C(=O)NC1=CC=CC=C1,CHON,ester,553.15,524.0928571428569
4144,CC(C)C(C)C=O,CHO,aldehyde,389.15,389.4121428571428
7901,C1CC2(CCC1C=C2)C(=O)O,CHO,alkene,572.45,439.9242857142857
10884,CCNCCCCC1=CC=CC=C1,CHN,aromatic,544.15,471.7749999999998
139,CC1=C2CC=CC2=CC=C1,CH,alkene,482.15,481.25928571428557
1514,CCCC1=CC2=C(C=C1)OCO2,CHO,ester,501.15,471.0749999999998
4150,C1=CC=COC=C1,CHO,ester,389.8,370.53642857142853
3881,CC1=C(C(=O)CO1)O,CHO,ester,530.02,412.4307142857142
3574,CC(=O)CC=C,CHO,alkene,384.65,371.10857142857134
5701,C1=CC=C(C(=C1)/C=N/N)O,CHON,aromatic,579.46,498.1699999999999
7004,C1=CC(=CN=C1)C2=CC=CN2,CHN,aromatic,388.45,512.5642857142856
1364,CCOC(=O)C1=CC=CC=C1,CHO,ester,485.15,486.792857142857
10335,CC(=O)C1=CC2=C(C=C1)OC3(C2=O)CC3,CHO,ester,467.15,498.93571428571414
11012,CC(=O)CCCCCCCCC(=O)C,CHO,ketone,581.9,504.56714285714276
6227,CC1=CC(=CCC1)OC,CHO,ester,437.56,424.02785714285704
4481,CC(=O)C1=NCCC1,CHON,ketone,468.54,432.2471428571428
3308,CN(C)CCNN,CHN,amine,426.26,379.0792857142856
8966,CC(CCC1C(O1)(C)C)CCO,CHO,ester,549.4,515.8028571428571
5457,CC(C)N1CCCC1=O,CHON,amide,489.15,435.0999292857142
4293,CCNC(C)(C)C#N,CHN,amine,416.65,403.1985714285714
2938,CN(C)C(=N)N(C)C,CHN,amine,326.15,442.0292857142857
6663,CC1OC(OC(OC(O1)C)C)C,CHO,ester,504.52,414.0085714285714
6477,CCCC(C)(C)C(C)O,CHO,alcohol,471.15,428.99538785714276
9542,CC(C)(C)C=C1CCCCC1,CH,alkene,478.91,450.58857142857136
9533,CCCCCCOC(=O)C(C)CC,CHO,ester,476.65,498.60285714285726
4214,CC1CCCOCO1,CHO,ester,401.65,395.8628571428571
6517,CCCC/C=C/C(C)O,CHO,alkene,478.54,420.34642857142853
1858,COC(=O)C1=CC=C(C=C1)C(=O)OC,CHO,ester,561.15,512.8071428571427
5960,CCN(CC)C=C(C)C,CHN,alkene,399.12,405.93928571428563
4609,CCN(CCCCO)N=O,CHON,alcohol,504.9,497.6707142857143
7190,CCC(C)OC(=O)CC(C)C,CHO,ester,436.9,454.5521428571429
270,CC/C(=C\C)/C,CH,alkene,340.85,343.3971428571429
10763,CC(CC(=O)OCC=C)CC(C)(C)C,CHO,ester,525.39,503.1535714285714
1684,C1COC(=O)O1,CHO,ester,521.15,409.69571428571425
8590,CCCCCCOCC(OC)OC,CHO,ester,495.22,460.8028571428571
10986,CC#CCCCCCCCCCO,CHO,alkyne,575.34,519.9649999999999
5292,COC(=O)CCCC=C,CHO,ester,448.15,420.80785714285713
6718,CNC1=CC=CC=C1NC,CHN,aromatic,520.15,506.9499999999998
7709,CCN1CCCC(=O)CCC1,CHON,ketone,514.27,467.88785714285706
5098,CCCC(CC)C=O,CHO,aldehyde,413.65,414.22999999999996
9271,CC(COC(=O)C)C1=CC=CC=C1,CHO,ester,391.15,490.2571428571427
1441,COCC(CO)O,CHO,ester,493.15,459.1114285714285
8370,COC1C2CCC1C=CC=C2,CHO,ester,470.76,449.9942857142858
7456,C=CC(=O)OC1=CC=CC=C1,CHO,ester,475.65,474.1071428571428
7083,CC1CCCC1C(C)C,CH,alkane,416.15,413.37071428571426
5668,CCCOC(=O)CCC(=O)O,CHO,carboxylic_acid,563.49,518.4071428571427
11058,C1CCN(C1)C/C=C\CN2CCCC2=O,CHON,amide,602.38,535.0864285714285
8052,C/C(=N/O)/C1CC2=CC=CC=C12,CHON,aromatic,385.15,483.342857142857
3970,C12C3C1C4C2C34,CH,alkane,328.88,409.2521428571429
7594,CCCC(C)C(CCC)O,CHO,alcohol,496.82,485.307857142857
1701,CCCCOC(=O)C1=CC=CC=C1,CHO,ester,523.45,504.4571428571427
10742,CC1=C(C=C(C=C1)C(C)C)C(=O)C,CHO,aromatic,522.65,493.4499999999998
4486,C1CC=CC(C1)OO,CHO,alkene,470.19,407.7928571428571
1475,CC1=CC(=C(C=C1)C=O)O,CHO,aldehyde,496.15,492.82857142857125
5157,CCCC#CC(=O)C,CHO,alkyne,422.63,390.1585714285714
5795,CC(=O)OCCN1CCCC1,CHON,ester,358.65,446.1599999999999
5382,C#CC#CC#CC#N,CHN,alkyne,469.96,391.9707142857142
1302,CCC(=O)OCC1CCCO1,CHO,ester,478.65,460.1171428571429
9515,CCCCCCCC#CCC,CH,alkyne,473.15,477.73357142857134
5916,CC/C(=C(\C)/CC)/C,CH,alkene,392.4,394.00071428571425
6324,CCCCC1CCCN1,CHN,amine,447.15,437.7899999999999
3202,CC#COC,CHO,ester,322.54,315.9707142857142
4380,CCC1(CCC1)O,CHO,alcohol,440.31,427.5678571428571
8127,CC(=O)C1=C(C=CC(=C1)OC)OC,CHO,ester,429.65,523.7571428571426
10356,CCCC(C)(C)CC(C)C(C)C,CH,alkane,468.15,460.1499999999998
765,CC(C)CC(=O)C(=O)C,CHO,ketone,411.15,446.24347071428565
8022,CC(=C)C(CCC(=O)C)CC=O,CHO,aldehyde,356.15,482.8585714285714
5198,CC1CC(OCO1)(C)C,CHO,ester,428.78,401.6635742857143
8547,CCCC=CCCC(=O)OCC,CHO,ester,490.78,463.5299999999999
3271,C(=C\C=O)\C=O,CHO,alkene,392.6,361.29714285714283
3320,C1COC(=O)OC1,CHO,ester,435.65,403.99571428571426
8776,CCC(CC)C(C)C(CC)O,CHO,alcohol,519.26,468.1014285714285
541,C/C=C/C=O,CHO,alkene,375.35,369.4
2408,CC1=CC=CC=C1N=C=O,CHON,aromatic,458.15,476.3142857142856
1983,CC1CCC2C1C(=O)OC=C2C,CHO,ester,344.65,465.1007142857142
7854,CCCCC(CCOC(=O)C)O,CHO,ester,555.48,499.7521428571428
1271,CC(=O)C1=CCCCC1,CHO,alkene,474.65,434.1514285714284
1291,CC(C)C(=O)OC1CCCCC1,CHO,ester,477.15,458.3185714285714
6738,COC(=O)C1CCCCC1=O,CHO,ester,528.23,476.2314285714284
2871,C1=CC=C2C(=C1)C=CC=C2N,CHN,aromatic,573.95,541.4142857142855
8012,CC(C)COCCOC(=O)N(CO)CO,CHON,ester,682.52,521.8392857142857
7943,C1COCCOCOCCOCCO1,CHO,ester,598.65,551.5671428571428
10979,C1CC2(CC3CC2C=C3)C=CC1=O,CHO,alkene,573.57,501.20928571428567
3407,C1C(C(CO1)O)O,CHO,ester,513.04,460.04571428571427
1721,CCCCCCCCC(=O)O,CHO,alcohol,527.65,577.2157142857143
967,CCCCC(C)C(C)O,CHO,alcohol,439.25,449.59285714285716
10292,CCCC(C)(CC(C)C)C(C)C,CH,alkane,465.15,465.32857142857125
7061,CC(=CC1CC1(C)C)C,CH,alkene,411.87,392.7607142857143
9925,CC(CC1CC2CCC1C2)CO,CHO,alcohol,556.1,500.8671428571429
8782,CCCC(CCC(C)CC)O,CHO,alcohol,519.7,501.91999999999996
6030,C1CC12CC=CC=C2,CH,alkene,407.89,404.35214285714284
4260,CCC1=CCC(=O)O1,CHO,ester,410.65,403.3842857142857
11008,C1=CC=C(C=C1)C(=O)C2=CN=CC=C2,CHON,aromatic,580.15,542.1821428571427
5222,CC(CO)C(C)(C)C,CHO,alcohol,433.15,401.9864285714285
5076,CCCC1CCCO1,CHO,ester,409.15,413.1114285714285
6877,CC(C1CCCCC1O)O,CHO,alcohol,581.44,475.40928571428555
5938,CCCC(=CC)CC,CH,alkene,394.15,385.15025071428573
10481,CCCC(C)C(C)(C)C(C)(C)C,CH,alkane,473.15,468.57857142857125
348,CC1CCC(C1)(C)C,CH,alkane,378.05,408.2564285714285
3641,CCOCCCN,CHON,ester,408.15,371.9857142857142
10879,C=C1C2C3CC4C2C(=O)C5C4C3C51,CHO,alkene,543.75,476.0550000000001
7338,CCC(C)(CC(C)C)CO,CHO,alcohol,461.15,440.72681642857134
2025,C1CC=COC1,CHO,ester,359.15,354.56285714285707
11122,C1CCC(CC1)CCCCCC(=O)O,CHO,alcohol,639.22,526.0371428571428
8298,CCOC1=C(C=C(C=C1)CO)OC,CHO,ester,459.15,490.54999999999984
3640,C1CC1CCO,CHO,alcohol,408.15,375.3614285714285
4241,CC1CCOC(=O)C1,CHO,ester,406.11,427.0585714285713
766,COC1=CC=C(C=C1)CC(=O)O,CHO,carboxylic_acid,411.15,491.79999999999984
4843,CC(C)C(C)C#C,CH,alkyne,353.15,358.3714285714285
2814,C1=CC=C(C=C1)NCCO,CHON,aromatic,552.65,503.85499999999985
297,CC1CCC=CC1,CH,alkene,375.85,392.24285714285713
9131,CC1=C(C(=O)C(=C(C1=O)C)C)C,CHO,alkene,606.5,511.78428571428566
