,SMIELS,Atom2,Func. Group,Actual,Predict
1530,CC1=CC(=C(C=C1)O)C(C)C,CHO,aromatic,501.65,491.33368
5776,CCNCCN(CC)CC,CHN,amine,327.65,415.9637
8444,C1CC2CCC1N3N2CC=CC3,CHN,alkene,481.6,480.25208
4419,C1CC2C(O2)C(=O)C1,CHO,ester,449.4,448.18356
9013,CCCC(C)COCCOCCO,CHO,ester,564.98,565.2364
5374,CCCCOC(=O)NCC,CHON,ester,468.15,493.72696
7966,CCOC(=O)CC(CC(=O)OCC)O,CHO,ester,613.7,582.6461
6464,CC1=CC(=O)C(C1)(C)C,CHO,alkene,470.12,444.1624
5901,C/C=C/CCC(C)C,CH,alkene,390.88125,391.916
6807,CN(C)CCCNCCC#N,CHN,amine,547.33,550.60657
2004,CC1(COC1)C,CHO,ester,353.75,359.9918
3339,CC(CCN)O,CHON,alcohol,455.39,430.80338
4098,CCC(C)C(C)N,CHN,amine,379.15,393.81396
4021,CC(=C1CC1)C,CH,alkene,354.81,371.8484
2716,CC1=C2C(=CC=C1)C=CC(=N2)C,CHN,aromatic,528.45,531.3624
10670,CC(C)(C)N1C2CCCC1CCC2,CHN,amine,505.39,490.16016
7103,C1CC2C=CC1C3C2C3,CH,alkene,420.23,418.83493
9014,C1CNCCC1C2=CC=NC=C2,CHN,aromatic,565.15,505.2917
8915,CC1=CCC(C=C1)C(C)(C)O,CHO,alkene,540.2,498.37146
11156,C1CCC(CC1)C(=O)OC2(CCCC2)O,CHO,ester,659.63,611.52893
1237,CC(C)COC1=CC=CC=C1,CHO,ester,470.65,477.35138
1694,C1=CC=C(C=C1)C(=O)O,CHO,aromatic,522.3499999999999,503.98056
3221,C(CC(=O)OO)C(=O)O,CHO,alcohol,359.85,410.5984
10644,CC1CCC(C2=CC=CC=C12)C,CH,aromatic,499.15,481.77588
1132,CCC(C)C(C(C)CC)O,CHO,alcohol,459.15,469.98157
3075,C=CN=C=O,CHON,alkene,331.59,344.4966
5913,C1=CC2C3C2C3C=C1,CH,alkene,392.24,404.5128
9948,CC(CCCC(C)(C)OC)CCO,CHO,ester,562.21,571.5581
4625,CC1CC(=O)C(=C1)O,CHO,alkene,516.3,500.4105
2028,COC(C1=CC=CC=C1)(OC)OC,CHO,ester,360.65,449.4382
10125,CC(C)(COCCCO)COCCCO,CHO,ester,677.25,617.08746
8210,C1=CC2C=CC3C2C1C=C3,CH,alkene,445.7,444.4704
4741,CC1(CCC(=O)N1)C#N,CHON,amide,570.85,534.6529
4872,CCC(C)CC#C,CH,alkyne,364.15,364.0227
8502,CCCCC(CCC)OC(=O)C,CHO,ester,486.18,473.93756
2183,C1=CNC=C1,CHN,aromatic,402.85,458.6727
364,CCC(=CC)CC,CH,alkene,369.15,370.9293
7776,COC(=O)COCCOCCOC=C,CHO,ester,527.68,510.67953
2316,C1=CC(=CC(=C1)O)N,CHON,alcohol,437.15,452.86197
3972,CC=CC(C)C,CH,alkene,332.15,357.8833
6072,C\1C#CC/C=C\C=C1,CH,alkene,414.18,411.5502
5983,CC(C)(C)CCCOC,CHO,ester,401.83,407.44388
8691,CC(=CCCC(C)(C#C)O)C,CHO,alkene,511.51,486.1031
8225,CCCCC1CCC=CC1,CH,alkene,447.11,444.35483
9240,CCC(=O)OCCOC1=CC=CC=C1,CHO,ester,351.35,462.13998
6828,CC(C1(C=CC(O1)OC)OC)O,CHO,ester,556.18,519.39136
571,CCCCOC(C)C,CHO,ester,382.15,387.8757
4296,CC1CCCC(=O)N1,CHON,amide,417.15,480.1339
7138,CC(C)OC(N(C)C)OC(C)C,CHON,ester,426.65,457.98
5107,CC(=C)CCOC(=O)C,CHO,ester,416.65,415.39938
5058,CCC(C)C(=O)OCC,CHO,ester,406.25,419.7252
5548,C1C2C=CC1C(=O)C2=O,CHO,alkene,512.31,495.12363
6237,CC(C)(C)N1CCCCO1,CHON,ester,438.75,426.88364
10932,CC(=C1CCC(CC1)(C)OC(=O)C)C,CHO,ester,558.69,544.9028
5656,CC(=O)CCCCC(=O)O,CHO,carboxylic_acid,559.14,558.6571
10285,CCCCC(C)(C)CC(C)(C)C,CH,alkane,465.15,468.0789
1180,CC(C)C(C)C(=O)O,CHO,alcohol,464.85,477.76227
4109,CN(C1=CC=CC=N1)N=O,CHON,aromatic,381.15,425.4524
5835,CCC(C)(C)CC=C,CH,alkene,380.35,384.8595
7606,CCCCCC(CC)CO,CHO,alcohol,497.26,484.20667
2941,CCNCC,CHN,amine,328.65,359.6262
5463,C1CCC(=CC1)C#N,CHN,alkene,490.2,476.1273
2550,CC1=C(C(=CC=C1)C)N,CHN,aromatic,488.15,499.11273
9568,CCCC1=CC=CC(=C1C)C,CH,aromatic,483.85,492.76877
7909,CC(C)(C)C(=O)OCCOCCO,CHO,ester,575.11,541.22864
2850,CC1=C(C=C(C=C1)N)N,CHN,aromatic,565.15,520.89795
8988,CC12CCC(CC1O2)C(C)(C)O,CHO,ester,557.62,546.7027
506,CCCC#CCCC,CH,alkyne,404.75,396.7926
6930,C(COCC#CCOCCO)O,CHO,ester,620.84,579.4155
3160,C(CNC(=O)O)N,CHON,carboxylic_acid,536.45,567.3334
2172,CN1C=CC=N1,CHN,aromatic,400.15,414.51483
473,CC(=CC(CC(C)(C)C)(C)C)C,CH,alkene,453.15,469.88565
5660,CC(C)(C)OC(=O)CC(=O)O,CHO,carboxylic_acid,560.26,547.40283
9953,CC(=O)CCCCCCCC(=O)OC,CHO,ester,563.37,561.61395
5646,CC(CN(C)CC(C)O)O,CHON,alcohol,555.68,532.0285
8174,CC(=C)C#CC#CC(=C)C,CH,alkene,439.52,435.1638
6532,C(CCCC=O)CCC=O,CHO,aldehyde,479.96,473.9689
1359,CCCC1=CC=C(C=C1)OC,CHO,ester,484.65,471.65945
2483,COCCC1=CC=CC=N1,CHON,ester,476.15,468.5201
10865,CC1C=CCC(C1OC(=O)C)C(C)C,CHO,ester,541.31,519.4448
4434,C\1=C\O/C=C\O/C=C\O1,CHO,ester,452.24,433.66327
827,CCC/C=C/C=O,CHO,alkene,419.65,397.53357
11137,C1CCC23CCCCC2(C1)C(=O)C3=O,CHO,ketone,647.98,625.2303
5659,CC1(CCCCC1O)O,CHO,alcohol,559.24,535.3239
924,CCCC(C)C(C)(C)O,CHO,alcohol,433.15,444.8599
10420,CCCCC(CC)C(C)(C)CC,CH,alkane,471.15,470.65143
2167,CC(C)(C)C(=O)CC#N,CHON,ketone,398.65,473.5537
3767,CC(C=C)C(=O)O,CHO,alkene,455.75,459.7959
3369,C1=CN=CNC1=O,CHON,aromatic,483.73,472.35214
9450,CCCC(C)C(C)(CC)CC,CH,alkane,458.15,448.89087
10712,CCOC(=O)C(CCC(C)C)C(=O)OCC,CHO,ester,514.15,557.9245
3338,CC(CCO)N,CHON,alcohol,455.39,442.775
6325,CCCCC1OCC(O1)C,CHO,ester,447.15,433.45782
4633,C1C2(COCN2CO1)CO,CHON,ester,518.06,489.75125
8029,CC1=CC=C(C=C1)C2OCCO2,CHO,ester,361.15,448.3694
7401,CCCC/C=C/CC(=O)OC,CHO,ester,467.9,466.78293
11075,COCCOCCOCCOCCOCCOC,CHO,ester,608.68,577.3035
62,CC/C=C\C(C)(C)C,CH,alkene,378.65,391.916
11067,C1CCC(CC1)C2(CCCCC2)O,CHO,alcohol,605.68,582.27136
724,C=CCC(C=C)O,CHO,alkene,406.65,407.94183
10372,CCCCC(C)CC(C)C(C)C,CH,alkane,469.15,469.40555
9307,CCCCC(CC)C=CC(=O)C,CHO,alkene,438.15,511.42966
5440,CCC(C)CCC(=O)O,CHO,alcohol,485.15,494.59067
5024,CC(C)C(C(C)C)N,CHN,amine,399.15,402.83945
1446,CC1=CC(=C(C=C1)C)C=O,CHO,aromatic,493.15,485.4427
6384,C1CCC2CCC(C1)N2,CHN,amine,457.48,448.981
2456,CCNC=O,CHON,amide,471.15,431.12335
1443,C1CC2=CC=CC=C2C1O,CHO,aromatic,493.15,479.801
1241,CC(=CCCC(C)(C=C)O)C,CHO,alkene,471.15,505.2583
10905,CC(=O)OC1CC2CC1C3C2CCC3,CHO,ester,547.53,522.3053
6508,COC(/C=C/C(OC)OC)OC,CHO,ester,475.6,485.03952
10744,CCCCC/C=C\CCC(OC)OC,CHO,ester,522.72,515.12683
1380,CCOC(=O)/C=C/C(=O)OCC,CHO,ester,487.15,492.19498
7625,C1CCC2CCC(C1)C2=O,CHO,ketone,499.63,489.78442
9388,CCCC(CCC)C(C)CC,CH,alkane,452.15,450.00995
6381,C1CCC2C=CC(C1)N2,CHN,alkene,456.64,447.7351
8785,CCC(C)CCCC(C)CO,CHO,alcohol,519.7,497.16144
5761,C1CC(CC1C(=O)O)C(=O)O,CHO,alcohol,661.39,628.5293
3924,C(CNCCO)C(=O)N,CHON,amide,582.75,554.62604
310,CC(=C)C(C)(C)C,CH,alkene,351.05,355.42892
4274,C=C1C(=C)OCCO1,CHO,ester,413.32,398.45032
4490,CCCCN1C=NN=C1,CHN,aromatic,470.72,455.99942
1903,C1=CC=C2C(=C1)C=C(O2)C(=O)O,CHO,aromatic,585.65,507.05505
7690,COC1=CC(=C(C=C1)O)C(=O)OC,CHO,ester,510.65,507.00293
10765,CC1OCC(CO1)(C)C2=CC=CC=C2,CHO,ester,526.15,474.34793
7623,CN1C=CCC(=C1)CC(=O)OC,CHON,ester,499.43,483.55185
3406,CN(CCC(=O)O)N=O,CHON,alcohol,512.47,491.80875
8868,CNCCC1=CC=C(C=C1)OC,CHON,ester,531.65,472.17117
4755,CC(C(=O)O)ON=C(C)C,CHON,carboxylic_acid,580.93,561.41016
9721,CC/C(=C/CC(C)(C)C(=O)OC)/C,CHO,ester,510.31,506.75867
5774,COC1(CCCCC1)OC,CHO,ester,327.15,440.43732
2381,CC1=C(C=NC=C1)C,CHN,aromatic,452.25,460.93567
1791,CC1=CC(=O)C(C(=O)O1)C(=O)C,CHO,ester,543.15,539.44696
8798,CCCCCCC(C)CCO,CHO,alcohol,520.14,511.7939
7000,CC1=NC(=C(C=C1)C(=O)C)C,CHON,aromatic,381.15,469.04974
2261,C1CCN(C1)CC#CCN2CCCC2=O,CHON,amide,425.65,485.7912
7844,CCCCOCCOCCC#N,CHON,ester,552.44,533.9134
10516,CCC(C)(C)CC(C)(CC)CC,CH,alkane,475.15,470.0023
6445,CC(=O)CC1CCCCN1,CHON,ketone,468.15,489.7314
5864,CC/C=C(\C)/C(C)C,CH,alkene,386.24,391.916
1912,C(CCCC(=O)O)CCC(=O)O,CHO,alcohol,618.65,631.57056
88,CCCCCCC#CC,CH,alkyne,435.05,415.83743
2911,C(CO)N(CCO)CCO,CHON,alcohol,608.55,593.3784
3541,CCCC1CO1,CHO,ester,362.65,363.25253
9521,C1CC2CC(C1)C3CC2C=C3,CH,alkene,474.53,475.55695
7887,CC(CNC1CCCCC1)O,CHON,alcohol,566.98,558.3309
5560,CC1CCC(=O)C(=O)C1,CHO,ketone,514.95,482.71616
5026,CCCC(C)(C)C=O,CHO,aldehyde,399.65,402.08908
4574,C=CCOC(=O)CC#N,CHON,ester,493.86,474.00897
5127,C/C=C/COC(=O)C=C,CHO,ester,418.82,413.60074
6853,CCCCC(CCCO)O,CHO,alcohol,566.56,540.0629
9991,CCCOC(=O)CCC(=O)N(CC)CC,CHON,ester,575.81,564.95917
10294,CCC(CC(C)C)C(C)(C)CC,CH,alkane,465.15,468.7326
10784,CC(C)C(=O)C(C)(C)CC=C(C)C,CHO,alkene,528.4,528.9714
4399,CCCCNC(=O)OC,CHON,ester,445.27,479.5723
5513,COCCCNCCCN,CHON,ester,504.88,521.08594
8384,CC12CCC(CC1)(CC2)OC,CHO,ester,473.32,465.4891
5359,CCCCC(=O)NCC,CHON,amide,463.8,479.8596
7991,C1CCC(CC1)C(CC(=O)O)N,CHON,carboxylic_acid,642.67,624.07526
10500,CCCC(C)(C(C)C)C(C)CC,CH,alkane,474.15,469.40555
3111,CC(=O)N(C)N,CHON,amide,407.08,424.02335
4575,CCOC(=O)C1(CC1)O,CHO,ester,494.26,479.4229
505,CC(C)C1CCCCC1,CH,alkane,427.95,416.65802
9377,CCC(C)C(C)CCC(C)C,CH,alkane,451.15,449.4876
1416,CC1=CC(=C(C=C1)O)C=O,CHO,aldehyde,490.65,495.51578
11022,CC(=O)CCCCCCCCC(=O)OC,CHO,ester,586.25,566.96124
7617,CC1=CC2=C(CCC2)N=C1,CHN,aromatic,498.15,487.38138
8010,CC1(C(=C(C(=O)C1(C)C)O)O)C,CHO,alkene,677.91,638.06445
3360,C=C(CO)CO,CHO,alkene,472.04,460.808
5010,CC1C=CCN(N1C)C,CHN,alkene,394.81,421.80237
268,CCC(=C)CC,CH,alkene,337.85,340.4293
140,CCC(=C)C1=CC=CC=C1,CH,alkene,455.15,446.8059
4958,CCN(C)CCN(C)C,CHN,amine,384.64,404.00427
1252,CC=CC(C)C(=O)O,CHO,alkene,472.15,478.73364
1162,CC(C)(C)CC(=O)O,CHO,alcohol,463.15,477.76227
4466,CC(C)CCC(=O)N,CHON,amide,462.84,470.5819
9357,CCC(C)CC(C)(C)C(C)C,CH,alkane,449.15,449.4876
4449,CON1C=CC=CC1=O,CHON,aromatic,457.83,465.32086
2664,CC1CCCN(C1)C(=O)C,CHON,amide,512.15,467.62076
1951,CC(=C)C(=O)OCC=C,CHO,ester,333.15,387.18488
4834,CCC(C)(CC=C)O,CHO,alkene,343.15,420.48087
2470,CC1=CC(=NN1C(=O)N(C)C)OC(=O)N(C)C,CHON,ester,478.15,480.8555
4176,CCCCCN(C(=O)N)N=O,CHON,amide,393.15,505.24582
10265,CC(C)C(C)C(C(C)C)C(C)C,CH,alkane,463.15,470.0023
3967,CC(C=C)C=C,CH,alkene,325.15,339.22632
9611,CCC1=C(C(=C(C=C1)C)C)C,CH,aromatic,493.55,487.71448
6267,COC1=C(C=C(C=C1)O)OC,CHO,ester,442.15,476.94232
2601,COC1=CC=CC=C1N,CHON,ester,497.15,497.299
3263,CCN(COC)N=O,CHON,ester,389.38,387.82385
2928,CC(C)ON=O,CHON,ester,313.15,348.1351
6060,CN1C=CC2CCC1C2,CHN,alkene,411.99,416.57913
6656,CC1=C(C(=CC=C1)O)C=O,CHO,aldehyde,503.15,499.13535
6800,C1CCC(C1)CCC(=O)O,CHO,alcohol,543.43,530.9706
7981,C1CC2CCC1C(=O)C(=O)C2=O,CHO,ketone,635.27,601.1464
6526,CC1=CN=CC(=C1C)C,CHN,aromatic,479.15,467.64038
10675,CCC(C(C)C)(C(=O)OCC)C(=O)OCC,CHO,ester,507.15,537.46655
7873,CCOCC(COOC(C)(C)C)O,CHO,ester,561.29,560.2719
10429,CCCCC(CC)C(C)CCC,CH,alkane,471.15,469.1602
10063,C1C2CC3CC1CC(C2)C3C(=O)O,CHO,alcohol,611.94,580.7913
7294,CCCCC(CC)(CC)O,CHO,alcohol,455.35,472.0783
6543,CC1=C(C(=CC=C1)C=O)O,CHO,aldehyde,481.65,493.7855
9383,CCCC(CC)C(C)C(C)C,CH,alkane,452.15,448.89087
572,CC1=CC=CC=C1OCC2CO2,CHO,ester,383.15,474.13535
5707,C1=CC(=O)C(=O)C=CC1=O,CHO,alkene,590.03,563.14355
8412,C1=CC2=C(C=CC(=C2)O)C(=C1)N,CHON,alcohol,477.15,499.08145
6018,CC1CCCC(N1C)C,CHN,amine,405.69,407.09244
3181,C(C(=O)NN)C(=O)NN,CHON,amide,621.38,597.5894
11152,CCC(CCCCCCCCCO)O,CHO,alcohol,658.08,646.25494
9832,CCCCCC1=CC=CC=C1O,CHO,aromatic,535.15,496.36066
3363,CCOC(=O)C(=O)N,CHON,ester,475.74,488.26242
6220,CCOC(=O)CCC(=C)C,CHO,ester,437.42,436.48914
6747,CC(C)NC(=NC(C)C)OC,CHON,ester,530.91,483.93036
980,CCCCC(=O)OCCC,CHO,ester,440.65,439.6485
1440,CC(=CCC[C@](C)(C=C)OC(=O)C)C,CHO,ester,493.15,521.38196
715,CC(=C)CCO,CHO,alkene,405.15,398.97385
10276,CCCCCC(C)CC(C)(C)C,CH,alkane,464.15,468.05896
4043,CC(C)/C=C/OC,CHO,ester,363.02,371.35806
1554,CC1=C(C(=CC=C1)CC=C)O,CHO,alkene,505.15,492.26633
5516,C1CCC(CC1)C(=O)N,CHON,amide,505.71,501.54718
3941,C(CNCC(=O)O)C#N,CHON,carboxylic_acid,611.76,592.77026
8619,CC(=O)OCC1CC2CCC1C2,CHO,ester,499.7,537.8152
1585,COC1=C(C(=CC=C1)OC)OC,CHO,ester,508.15,490.984
389,CCCC(CC)CC,CH,alkane,391.75,391.31924
1098,COC(=O)CC(=O)OC,CHO,ester,454.55,432.09644
4430,CC(=O)CC(OC)OC,CHO,ester,451.15,445.18762
2604,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)O,CHON,aromatic,498.15,519.0206
853,CCC(=O)C1=CC=CC=C1O,CHO,ketone,423.15,483.38254
1914,CC(=C)OC,CHO,ester,308.15,318.88126
3930,CC(=O)CC(=O)NC(=O)N,CHON,amide,598.31,583.4123
7341,CCCCCCOCC1CO1,CHO,ester,461.63,460.59225
1823,C1=CC=C(C=C1)CCC(=O)O,CHO,aromatic,552.95,518.4888
7329,CCCCCOC(=O)C(=C)C,CHO,ester,460.3,452.76242
6552,CCNCCCCNCC,CHN,amine,482.98,497.6387
9731,CC(CCC=C(C)C)CC(=O)OC,CHO,ester,513.1,510.35675
3639,CC(C)(C=O)C=O,CHO,aldehyde,408.09,412.4232
7233,CCCCCC(=O)C(C)C,CHO,ketone,444.15,455.97415
1304,C1=CC=C(C=C1)CCCCCC(=O)O,CHO,aromatic,479.15,513.9299
2646,CC1=CC(=C(C=C1)OC)N,CHON,ester,508.15,500.0405
1646,CC(C)C(C(C)(C)COC(=O)C(C)C)O,CHO,ester,518.65,594.0835
897,C1OC2=C(O1)C=C(C=C2)CO,CHO,ester,430.15,480.9242
8595,CC1(C2CCC1(COC2=O)C)C,CHO,ester,495.91,477.26706
1112,CCOC1=CC=CC=C1C,CHO,ester,457.15,485.51346
2475,CC1=NC2=CC=CC=C2O1,CHON,aromatic,473.65,497.5712
5214,C1CCN(C1)CC(CO)O,CHON,alcohol,431.15,546.8429
5083,CCCCC(=O)C=C,CHO,alkene,410.31,404.5856
5332,COC1CCCCN1C=O,CHON,ester,458.56,447.7624
2265,CC1CNCCN1,CHN,amine,426.15,440.88965
7451,CCCCCCC1OCCO1,CHO,ester,475.15,460.59225
2837,C1=CC=C(C=C1)CC2=CC=NC=C2,CHN,aromatic,561.15,538.9422
3865,CCCCN(C(=O)N)N=O,CHON,amide,516.24,478.01395
5174,CC1CCCC(C1)N,CHN,amine,425.65,419.9454
3337,CN=C(N)N(C)C,CHN,amine,452.65,449.50815
4084,CCCC(C)CN,CHN,amine,376.65,397.15875
7543,COC(=O)N1C=CC2CC1C=C2,CHON,ester,492.25,489.01343
6704,C1CN2CCC1C(C2)C#N,CHN,amine,514.91,512.19714
6674,CCOC(N1C=CN=C1)OCC,CHON,ester,507.18,484.86765
5765,CC(C)C(C(=O)O)NC(=O)CN,CHON,carboxylic_acid,680.96,660.4878
162,CC1=CCC2CC1C2(C)C,CH,alkene,428.15,438.34314
3386,C1C(CN1)C(=O)O,CHON,carboxylic_acid,496.19,522.9838
2266,CC1=CN=CN=C1,CHN,aromatic,426.15,420.87598
8753,CC(C)CCCCC(C)(C)O,CHO,alcohol,516.91,494.46796
3373,CC(=O)NCCO,CHON,alcohol,487.34,463.3678
5295,CC(C)CN=CN(C)C,CHN,amine,448.44,439.2705
8521,CC1(C(O1)CCC(=C)C2CO2)C,CHO,ester,487.91,473.8583
11023,CCOCCOCCOCCOCCOCC,CHO,ester,586.26,564.3754
8685,CCCC(CC=C)(CC=C)O,CHO,alkene,510.71,521.79626
2434,CC(=O)C1=CC=CC=N1,CHON,aromatic,465.15,457.55215
7119,CC1CC2CCC1C=C2,CH,alkene,422.03,417.31973
2772,CC1=CN=C(N1)C,CHN,aromatic,540.15,512.8403
2860,C1=CC=NC(=C1)C2=CN=CC=C2,CHN,aromatic,568.65,509.1715
8134,CCC(CC)/C(=C/C)/CC,CH,alkene,432.0,437.13312
1649,CC1=CC=C(C=C1)CCO,CHO,aromatic,517.65,488.94196
8458,CC(C1=CCCCC1)C(=O)C,CHO,alkene,482.65,499.6636
4894,CCCC1CCC1,CH,alkane,370.77,384.78445
9114,CC12CCC(CC1)(CC2)C(=O)O,CHO,alcohol,596.41,572.8309
4347,C=CCN1C=CC=N1,CHN,alkene,432.15,408.32147
10332,CCC(C)C(C)C(C)CC(C)C,CH,alkane,467.15,468.7326
10874,C1CC2N(C1)C3CCCN3C4N2CCC4,CHN,amine,543.11,562.6914
6793,C1CC2CC1CC2C(=O)O,CHO,alcohol,541.23,529.55316
1975,C=CC1CO1,CHO,ester,341.15,327.57138
4387,COC(=O)N1C=CC=C1,CHON,ester,442.15,442.97473
10093,CCCCCCCC(CCCO)O,CHO,alcohol,635.2,632.44086
2143,COCC#N,CHON,ester,392.15,409.1241
3622,C#C/C=C/CO,CHO,alkene,400.46,406.2233
7855,CCCCOC(=O)CCC(C)O,CHO,ester,555.48,555.3038
9297,CC1CCC(=O)C2=CC=CC=C12,CHO,aromatic,425.65,477.43423
1198,CC(=O)CCC(=O)C,CHO,ketone,467.15,447.0177
10140,COC1=CC2=C(C=C1)C3CC2C=C3,CHO,ester,372.65,460.39633
3005,CC(CCCC(C)(C)O)N,CHON,alcohol,365.65,454.6784
9767,CC/C=C\CCOC(=O)/C(=C/C)/C,CHO,ester,517.7,506.75867
10984,C1CCC2(CC1)C3CCCC3C2=O,CHO,ketone,575.25,531.7024
10620,C=C1C2C3CCC(C2C1=C)CC3,CH,alkene,492.3,496.76782
8064,C1CCC(=CC1)N2CCOCC2,CHON,ester,392.65,462.2829
1718,C1CC2=C(C1)C=C(C=C2)O,CHO,aromatic,526.15,505.33475
2546,CCC1=CC(=CC=C1)N,CHN,aromatic,487.15,494.83374
11083,CCCCCCOC(=O)C1CCCC1=O,CHO,ester,615.48,573.97943
116,C1CCC/C=C\CCC1,CH,alkene,441.15,426.62125
1248,CC(C)OC(=O)C1=CC=CO1,CHO,ester,471.65,456.07812
5472,CC(C)CN(COC(=O)C)N=O,CHON,ester,493.38,465.61438
6392,CCC1=CC=C(N1)CC,CHN,aromatic,459.2,449.644
2625,CCCCNC(=O)C,CHON,amide,502.15,464.24417
2939,C=CCN,CHN,alkene,326.45,340.49963
4673,C1=CC(=N)C=CC1=N,CHN,alkene,533.3,516.45245
7322,CCC(=C)C(=O)OCC(C)C,CHO,ester,459.86,453.41418
4977,CC1CCN(CC1)C,CHN,amine,387.48,389.57605
9465,CCC(CC)(CC)C(C)(C)C,CH,alkane,462.15,449.4876
7237,COC1CC2CCC1C=C2,CHO,ester,444.45,453.3191
10168,CCC(C)N1C(=O)C2=CC=CC=C2C1=O,CHON,amide,407.65,474.72403
7508,CCCCCCC(C#C)O,CHO,alkyne,487.38,479.85886
864,CCC(C)(CC(C)C)O,CHO,alcohol,425.15,440.52228
5436,CC(=C)C(=O)OCCN=C=O,CHON,ester,481.21,483.36774
9127,CCCCC(C1CCCC1=O)O,CHO,alcohol,603.24,614.02167
1480,C1=CC=C(C=C1)CCC=O,CHO,aromatic,497.15,487.68655
2153,C1CN(CCN1)C2=CC=CC=N2,CHN,aromatic,394.15,454.57605
1374,CCCCC(CC)COC(=O)C=C,CHO,ester,486.65,505.37964
2147,C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C,CHON,ester,393.15,423.77182
595,CCOC(C)(C)OCC,CHO,ester,387.15,411.92267
10164,CCCC(=O)OCC1=CC2=C(C=C1)OCO2,CHO,ester,405.65,454.39413
8338,C1CC2C(C1)C3=C2CCC3,CH,alkene,466.68,458.7497
5973,CC(C)C(=C)OC(C)C,CHO,ester,400.74,408.33237
6941,CC(=O)NCCCCCC(=O)O,CHON,carboxylic_acid,632.19,629.10223
5233,CC(C)(C)N1C=CN=C1,CHN,aromatic,436.67,445.87573
4450,C=CCOCCC#N,CHON,ester,458.06,449.53537
8814,CC12CCCCC1CC(=O)C2,CHO,ketone,522.75,496.7149
8990,CC(C)OC(=O)CCCCCCN,CHON,ester,558.71,547.38824
5455,C1CCC(=CC#N)C1,CHN,alkene,488.43,476.1273
58,CC/C=C/C(C)(C)C,CH,alkene,373.95,391.916
4369,CC(C)(C)C(=O)NC,CHON,amide,437.69,461.04852
10426,CCCCC(C)C(C)(C)CCC,CH,alkane,471.15,468.15274
1366,CC(C)CCCC(C)CCO,CHO,alcohol,485.65,497.16144
8147,CCCCCC#CC(=C)C,CH,alkene,433.96,434.16736
2811,C1CCC2=C(C1)C=CC=C2N,CHN,aromatic,552.15,517.02985
6918,CC(C)(C)OOC(=O)/C=C\C(=O)O,CHO,carboxylic_acid,609.72,577.2581
814,C#CC(=O)O,CHO,alkyne,417.15,405.307
4512,CC(C)(C(C)(C)N)N,CHN,amine,475.48,421.3682
6397,CCN(CC)C1=NC1(C)C,CHN,amine,459.9,454.90662
9024,CC(C)(C)OC(=O)N1CCCNCC1,CHON,ester,568.6,556.6798
9444,CCC(C)CCCC(C)CC,CH,alkane,457.15,455.09665
3861,CC(C)(C)OC(=O)NO,CHON,ester,511.34,483.16595
2597,CC1=C(N=CC=C1)N,CHN,aromatic,496.15,471.67755
9537,CC(C)CCNC1CCCCC1,CHN,amine,478.15,493.83597
6026,CC#CC#CC1CC1,CH,alkyne,407.38,405.1654
8981,CC(C)OC(=O)/C=C/C(=O)OC(C)C,CHO,ester,553.15,554.0089
8308,CC1(CCCC(O1)(C)C#C)C,CHO,ester,460.83,446.51453
6310,CCOC(=O)C1CCCC1,CHO,ester,446.15,440.81583
11110,CCCC(C)(CC)C(C#N)C(=O)OCC,CHON,ester,630.79,584.90454
7748,CC(CC(C)OC(=O)C)OC(=O)C,CHO,ester,521.08,504.62723
9086,CCOC(=O)N1C2CCC1CC(=O)C2,CHON,ester,584.63,560.9308
2413,CCCC(=O)N(C)C,CHON,amide,459.15,410.22253
6003,C1CC2CC1CC=C2,CH,alkene,403.82,408.2458
5578,CC1=CC(=O)C=CC1=O,CHO,alkene,522.92,508.78424
7142,CCC#CCN(CC)CC,CHN,alkyne,426.96,422.03494
1482,CC1CCC2=CC=CC=C2O1,CHO,ester,497.65,486.79926
10128,C/C=C/COC1NC(=O)NC1OC/C=C/C,CHON,ester,679.97,620.2427
6355,CCOC(CC=O)C(C)C,CHO,ester,452.84,437.89462
4675,C(CCC(=O)N)CCN,CHON,amide,535.81,562.11835
1586,CC(C)C1=CC=C(C=C1)C=O,CHO,aromatic,508.65,478.8997
8283,C1CC2C/C=C\CC1C=C2,CH,alkene,457.28,448.2034
9984,CN1CCCCCCCCCC1=O,CHON,amide,572.84,519.8259
828,CC1CCC(C1=O)C,CHO,ketone,419.65,414.36978
9899,C1CCCCCOC(=O)CCCC1,CHO,ester,550.8,519.80817
464,CCC1=CC2=CC=CC=C2C=C1,CH,aromatic,531.15,538.77216
2582,CCCCCCCCCCN,CHN,amine,493.65,493.98492
1503,CCOC(=O)CC1=CC=CC=C1,CHO,ester,500.15,482.995
1230,C1=CC=C(C(=C1)C=O)O,CHO,aldehyde,470.15,483.354
2247,CCCCOC1=NC=C(C=C1)N,CHON,ester,422.15,450.36377
8825,CCCCC/C=C\CCCO,CHO,alkene,524.74,524.4294
6694,C1=CC=C(C=C1)OCC#N,CHON,ester,512.65,496.76544
7657,CC(=C)C(=O)OCCOCCOC,CHO,ester,505.14,481.31082
2382,CCCCCCCCN,CHN,amine,452.75,443.64676
9392,CCC(C)CC(C)C(C)CC,CH,alkane,452.15,449.4876
3610,CC(=C)CCON=O,CHON,alkene,396.38,370.74136
