,SMIELS,Atom2,Func. Group,Actual,Predict
5672,CC1(C(CC(=O)O1)C(=O)O)C,CHO,carboxylic_acid,565.8,556.2893060187652
1383,C(CO)CO,CHO,alcohol,487.55,483.0751026572012
7165,CCCOC(CC)OCCC,CHO,ester,431.65,451.10755046127736
4536,COC(CCC#N)OC,CHON,ester,483.36,484.62470784937256
4735,CC(=CCN=C(N)N)C,CHN,alkene,562.54,484.67724926566484
2292,C=CC1=CC=CC=N1,CHN,alkene,432.65,421.0650959338784
5744,C(CNCCNCCN)C#N,CHN,amine,634.71,566.3163144222443
7046,CCC/C(=C(\C)/CC)/C,CH,alkene,409.44,413.14501458409666
8285,CC1CC2C(C2(C)C)C3C1O3,CHO,ester,457.53,455.3074384408649
1078,CC1CCCC(C1=O)(C)C,CHO,ketone,451.65,451.34003667012075
7362,CCC(=CCCC(=O)C)C,CHO,alkene,463.43,468.99592310452243
8314,CCC(C(C)C)(C(C)(C)C)O,CHO,alcohol,462.65,478.61649590416
6675,COC(=O)/C=C/C=C/C(=O)OC,CHO,ester,507.4,501.0328200195015
1794,CCC(C1=CC=CC=C1)C(=O)O,CHO,aromatic,544.15,528.0937684490508
4192,CC(C)C(C=C)O,CHO,alkene,398.15,405.08098503798135
9640,CCCCC=CC(OCC)OCC,CHO,ester,499.84,499.0154627046322
440,CCCCCCCC=CCC,CH,alkene,466.65,461.9810093217727
203,CCC(CC)CC(C)(C)C,CH,alkane,420.15,428.08611061729937
3759,CCC(=C)C(=O)O,CHO,alkene,453.15,460.30641754224905
1719,CC(C)C1=CC=C(C=C1)C(=O)C,CHO,aromatic,527.15,486.4068455518092
10544,CCC(C)C(C)(CC)C(C)CC,CH,alkane,478.15,474.22643528526993
9888,CC/C(=C\C)/CCC(C)CCO,CHO,alkene,547.06,545.732819673521
7418,CCCCC1CCCNC1,CHN,amine,469.65,457.9369194638002
4602,CC1(COCOC1)CO,CHO,ester,502.75,484.13009261190194
3169,CN(C(=O)NC(=O)N)N=O,CHON,amide,574.52,498.3738668108402
916,CCOC(=O)CO,CHO,ester,433.15,437.4314691460659
573,CCC(=O)OC(C)C,CHO,ester,382.65,395.9450437154363
6525,COC1(CC(C1)(OC)OC)OC,CHO,ester,479.14,477.63547170572457
6746,CCCCOC(=O)C(C)(C)O,CHO,ester,529.81,520.3927969193305
7835,CCCCC(CCC)C(=O)O,CHO,alcohol,550.59,548.3784093593906
3161,C(C(=O)O)C(=O)O,CHO,alcohol,536.65,566.9766570757054
4542,C1CC(=O)CCC1=O,CHO,ketone,485.65,475.07273674838507
3539,CN(C)/C=C/C#N,CHN,alkene,360.15,416.9416268141582
10612,C=C1C2CCC(C1=C)C3C2C=C3,CH,alkene,491.46,495.4880095414592
2638,C1CNCC2=CC=CC=C21,CHN,aromatic,505.65,480.03293689732595
4962,CCCN(CC)CC,CHN,amine,385.2,392.9865231676119
5298,CCC12COCN1COC2,CHON,ester,448.76,431.2375476428431
5239,CC(C)C(C)CCO,CHO,alcohol,438.0,436.3533517404911
9812,C/C=C/C=C/C1OCC(CO1)(C)C,CHO,ester,528.62,512.1638584322623
4499,CC1CN(CC(N1)C)N=O,CHON,amine,471.88,470.38888970098526
3591,CCOCCNC,CHON,ester,388.15,385.744901849316
7871,C1CCN(CC1)CCNCCN,CHN,amine,560.61,542.2873010096846
4592,CC(C(=O)OC)NC(=O)C,CHON,ester,498.7,499.71943582362087
1943,C=CC(=O)OCC1CO1,CHO,ester,330.15,406.98311399995845
4525,CC(C)OC(=O)CC#N,CHON,ester,478.65,490.8209382928876
5094,CCC1OCCC(O1)C,CHO,ester,412.15,421.02739410771824
3840,C1CC(CN(C1)N=O)O,CHON,alcohol,497.3,467.4622324388028
8375,COC1=CC(=CC(=C1OC)OC)C(=O)N,CHON,ester,472.15,468.32993942037115
10480,CCCC(C)(C)C(C)(C)CCC,CH,alkane,473.15,471.4487316110279
4333,CCC(=O)C(C)OC,CHO,ester,427.65,417.7724675237698
9978,CC(CCCC(=C(C)C)OC)CO,CHO,ester,569.36,583.202216231477
10041,CCCCCCCCNCCC#N,CHN,amine,603.53,589.6167637521789
3590,CC1=CCOC1=O,CHO,ester,387.77,389.53597358554464
2257,CC(CO)N(C)C,CHON,alcohol,423.45,410.9170519288066
5841,C=CC1CC(C1)C=C,CH,alkene,382.34,388.52190254590226
10359,CC(C)(C)/C=C/C(=C)C(C)(C)C,CH,alkene,468.42,480.0920235657722
3671,CC1(CCC1)O,CHO,alcohol,417.43,403.7498621223222
1486,CCCCCCC(CCCCC)O,CHO,alcohol,498.15,540.1460528746945
5384,CC(C)N(C(=O)C)C(=O)C,CHON,amide,470.15,472.05099352866193
8449,CCCCCC(=O)C(C)CC,CHO,ketone,481.83,469.9635703347715
7929,CCCCC(C(CCC)O)O,CHO,alcohol,589.0,568.9198466191448
3862,CC1CC(=O)NC1=O,CHON,amide,513.47,516.1844998640252
454,CCCC(C)C(CC)CC,CH,alkane,438.15,433.83351825549437
4756,C1=CC(=O)C=CC1=N,CHON,alkene,582.84,497.64792416553473
105,CCCC=CCC(C)C,CH,alkene,412.15,413.6533032737648
6987,CCOC(=O)C1CCCCN1C,CHON,ester,367.15,452.0444618881157
538,CCCOC(=O)C,CHO,ester,374.65,373.39085778930274
9108,C1CC2(C1)C(=O)C3(C2=O)CCC3,CHO,ketone,593.68,569.5385220185005
10009,CCOC1=C2C=CC=C2C(=N1)N(C)C,CHON,ester,587.76,599.9360020898056
6133,CN(C)C1=CCCCC1,CHN,alkene,423.44,424.10750128541156
1745,C1C(O1)COCC2CO2,CHO,ester,533.15,461.28092448891385
4531,CC1(C(=O)COC1=O)C,CHO,ester,482.65,536.9214076964815
7154,C1CC2C=CC(C1)C=C2,CH,alkene,430.13,429.35919440705095
7794,CCCCCCCC(=O)N(C)N=O,CHON,amide,535.23,525.8185243865531
5996,CC1CCCC=C1C,CH,alkene,403.15,397.5147342405419
1363,C1CCC(C1)C(=O)O,CHO,alcohol,485.15,499.2520409089521
8079,CC1=CCC(C1(C)C)CCO,CHO,alkene,405.15,472.3543774521688
4775,CC1(C(=O)N(C(=O)O1)C(=O)N)C,CHON,ester,604.47,590.9861417209179
844,CCCC(C)(C)C(=O)C,CHO,ketone,422.15,428.297881216065
3909,C(CO)N(CCO)C=O,CHON,amide,559.46,568.6096322327114
6540,CCCN1C=CC=CC1=O,CHON,aromatic,481.17,481.9709910947384
10068,CC(C)(/C=C/1\C=CCCC1C=O)O,CHO,alkene,614.24,598.9305047382888
906,CCC(C)C(C)C(=O)C,CHO,ketone,431.15,433.1788557793097
5862,CCCC(=C)C(C)C,CH,alkene,386.15,384.446155915926
5777,CCOC(=O)C=CC(C)C,CHO,ester,331.4,420.690253839147
3434,C1CC(=O)N(C1=O)O,CHON,amide,547.06,517.3177182798084
5421,COC(=O)CN1CCOCC1,CHON,ester,477.32,452.36283807795166
5304,CCOC(=O)CC(C)(C)O,CHO,ester,452.65,496.55705157749935
6346,CC(=O)CC1CCCC1,CHO,ketone,451.79,463.7464106400867
7779,CC1=C(CCC1(C)C)C(=O)O,CHO,alkene,528.65,528.6617899473974
3074,C1COCN1N=O,CHON,ester,330.45,397.15286420621027
774,CCC(C)(C(C)C)O,CHO,alcohol,412.85,413.98405841084127
3626,C=CC(C#C)O,CHO,alkene,402.15,394.7638742153762
7822,CC1(CC(=CC(=O)C1)NC)C,CHON,ketone,547.44,498.36330738476533
8876,CC(=C)C1CC2C(O2)(C(=O)C1)C,CHO,ester,533.05,522.5186844579725
4854,CCC1CC1CC,CH,alkane,359.65,363.99338157652016
7507,CC(=O)CC1CCCCN1C,CHON,ketone,487.11,479.1709601431248
6880,CC(=O)OC(CCC(=O)O)C=C,CHO,carboxylic_acid,582.61,571.8421207725611
9072,CCC/C=C(\CC)/C=C/C(=O)O,CHO,alkene,582.11,572.4746506109776
7483,CC1=CC(=O)C(CC1)(C)C,CHO,alkene,481.15,479.1528066793668
3573,C=C1CCC(=O)O1,CHO,ester,382.79,384.45826728543506
9694,CC(C)CCOC(=O)OCCC(C)C,CHO,ester,507.15,525.9357814455605
1935,CCOC(C)C,CHO,ester,327.25,343.76451957283336
10641,CC1(CCCCC(C#C1)(C)C)C,CH,alkyne,498.52,479.4995947947189
3492,C1C23C1(C2)C3,CH,alkane,322.29,314.61301779055117
5033,COC1CCC=CC1,CHO,ester,400.89,405.3502789806027
11115,CCCCCC1CCC(CC1)C(=O)O,CHO,alcohol,634.55,625.092044083115
988,C=CCC(=O)O,CHO,alkene,442.15,433.85609782671804
4200,C/C=C/CC(=O)OC,CHO,ester,399.26,407.46093997668663
173,CCCC/C=C\CCCC,CH,alkene,444.15,442.6402269488413
6144,CCC(=O)C(C)(C)CC,CHO,ketone,424.15,430.28969578590625
4476,CCCC(C)OC(=O)N,CHON,ester,467.19,465.37358017871003
5142,COC1=CCC=CC1,CHO,ester,421.65,407.9376375270562
10683,C1C2C=CC1C3=C2C4CC3C=C4,CH,alkene,508.56,501.57024851585896
4304,CCC(CC#C)O,CHO,alkyne,418.74,420.82627737600114
4717,CCN1CCNC(=O)C1=O,CHON,amide,553.46,552.0676716315627
7019,CC(C)C(=C(C)C)C#C,CH,alkene,399.12,406.08640436868694
5167,CC1CC(OC(=O)C1)C,CHO,ester,424.32,420.9109218812675
10388,CCC(CC)C(C)CCC(C)C,CH,alkane,470.15,469.25273204040093
8403,C1CC2CCCN(C1)CCC2,CHN,amine,476.07,478.795747641076
3795,CCCC(CO)N,CHON,alcohol,467.65,469.2975046427637
5108,CCCNCC1CC1,CHN,amine,416.67,423.7210854822635
8184,C=CC1CC2CCC1C=C2,CH,alkene,441.59,445.1315231932712
1037,C/C=C/C=C/C=O,CHO,alkene,447.15,402.0483249528941
5609,CC(CCC(C)(C)O)O,CHO,alcohol,540.45,534.2901293555059
3296,C=CCOC(=O)N,CHON,ester,418.55,428.0701981911144
3047,CN(COO)N=O,CHON,ester,435.8,453.81565814022173
306,CC1CCCC1C,CH,alkane,365.05,365.78178985724264
51,CC(=C)CCC(=C)C,CH,alkene,387.45,389.29669214352003
5868,CCC/C=C/C(C)C,CH,alkene,387.13,387.34324230894657
7515,CCN(CC)/C=C/C(=O)N(C)C,CHON,amide,488.43,488.5667141682965
3170,C(C(C(=O)O)N)O,CHON,carboxylic_acid,578.02,582.1011017928765
6854,CC1(CC(=CC(=O)C1)O)C,CHO,alkene,566.57,548.1187395322736
3003,C1CCN(C1)C=O,CHON,amide,366.15,409.08285260663246
10220,CCC(C)CC(C)(C)CC(C)C,CH,alkane,458.15,463.576910484654
6467,CC(C)C(CC(=C)C)O,CHO,alkene,470.5,453.1053115728365
8094,COC1C(CC2=CC=CC=C12)O,CHO,ester,420.15,452.8724142206405
3269,CNC(=O)C=C,CHON,alkene,391.84,439.3688730459816
2536,COC(=O)CCC#N,CHON,ester,484.15,459.363398185148
5169,CC1(CC(OO1)(C)C)C,CHO,ester,424.75,413.03486470883814
5999,CCCC/C=C/C=C,CH,alkene,403.65,393.698049055394
751,CC(=CC(=O)OC)C,CHO,ester,409.65,414.47499383636716
6251,CCC(C)COC(=O)CC,CHO,ester,440.42,441.1585534231048
10247,CCCC(C)(C)CCCC(C)C,CH,alkane,463.15,464.82533835594955
250,CC/C=C/C,CH,alkene,309.45,307.2744246051866
5768,CCCCN(CCCC(=O)O)N=O,CHON,alcohol,308.75,501.43842899329485
911,C/C=C/CCCO,CHO,alkene,432.15,434.7599108790372
4947,CCCCC(C)OC,CHO,ester,381.74,390.092917853258
2679,COC1=CC=NC2=CC=CC=C21,CHON,ester,518.15,509.97311182294004
3900,C1CN(C(=O)N1)CCO,CHON,amide,550.67,510.7248585460376
4024,CC(C)C(=C)OC,CHO,ester,355.42,358.5504071522575
2464,CN(C)C,CHN,amine,276.02,300.65547518850826
5243,CC(=O)CCN(C)N(C)C,CHON,ketone,438.51,450.6496689103953
10778,CCCCCCCC(=O)CC(C)C,CHO,ketone,527.59,508.2539043220466
10208,CCCC(CC(C)(C)C)C(C)C,CH,alkane,455.15,458.0331091645934
4127,C/C=C/C(=O)C#C,CHO,alkene,385.03,399.5817131262487
7017,CC(=C)CCCC(=C)C,CH,alkene,398.64,412.76856306138325
2596,CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C,CHON,ester,496.15,474.07794937215544
944,CC1CCCC(C1)O,CHO,alcohol,436.15,435.10839661253914
9601,CCC/C=C/C1=CC=CC=C1,CH,alkene,490.15,483.88672825005847
5152,CCOCC1=CC=CO1,CHO,ester,422.15,408.5679656925378
7178,C1CC2(C=C1)C=CC=C2,CH,alkene,434.2,432.63321560106556
1501,CCCC/C=C/C(=O)O,CHO,alkene,499.65,504.37744317467246
6145,CCCCOCCOC=C,CHO,ester,424.16,430.6440353997394
9214,CC(=O)N(CCN(C(=O)C)C(=O)C)C(=O)C,CHON,amide,668.76,615.6071054140306
3943,C(COCC(CO)O)O,CHO,ester,612.52,591.9257574923685
7550,CC=CC1=CC=CC=C1O,CHO,alkene,493.15,474.3089937812185
7036,CCC1CCC(C1)(C)C,CH,alkane,407.15,411.3211882461294
8615,CCC(C)NC1=CC=CC=C1,CHN,aromatic,498.15,497.02294737291265
9044,CCCCCCC(C)CC(=O)O,CHO,alcohol,573.47,568.6527652397522
7159,C1CC2(CC2)C3(C1)CC3,CH,alkane,430.89,436.9068438243703
8829,CCCCCCC(CC)C(=O)O,CHO,alcohol,526.65,559.865605067702
3824,C1COC(=O)N1CCO,CHON,ester,483.98,479.62247673621346
3258,CC/C=C/O,CHO,alkene,387.46,380.44848992859835
450,CC(C)CCC(C)CC(C)C,CH,alkane,441.25,443.2320064962815
9627,CCN(C1=CC=CC=C1)C(C)C,CHN,aromatic,497.15,491.5740606643356
1568,CCCCOC(=O)C1=CC=CO1,CHO,ester,506.15,482.63208909522626
8888,CCC(C)C1CCC(CC1)O,CHO,alcohol,535.02,527.4467021819152
10695,C1CC23C1(CC=CC2)CC=CC3,CH,alkene,510.66,512.4530505349513
9903,CCOC(=O)CC(C(=O)OCC)C(=O)OCC,CHO,ester,551.15,588.1167791852301
3450,C1CN(C(=O)N1)C(=O)N,CHON,amide,562.01,584.860516942261
3828,C1=CN(C=N1)CCO,CHON,aromatic,486.32,448.0722260188421
5837,C#CC#CC#CC#C,CH,alkyne,380.88,384.8763678713035
8220,CCC(C)C1CCCC=C1,CH,alkene,446.67,445.68433519031515
3915,CC1CC(=O)NC(=O)N1,CHON,amide,566.29,581.5808116862141
4064,C1CC2=C1CC2,CH,alkene,368.82,356.9340949479933
5873,CCC(=C(C)C)CC,CH,alkene,387.9,395.80457485080706
2347,CCN(CC)CC#N,CHN,amine,443.15,433.7824908814171
7600,CCC(CCC(C)C)CO,CHO,alcohol,496.82,482.56286233016976
9441,CCCCCCCC#CC=C,CH,alkene,456.96,459.19817129037654
6686,CC1CCC(C1)CC(=O)O,CHO,alcohol,510.15,519.7240191215566
9498,CC1=CC=CC=C1CC(C)C,CH,aromatic,469.15,471.53580634353375
8997,C1CC2CC1C3C2C4(C(C3)O4)O,CHO,ester,561.12,552.896708136308
822,CC(=O)CO,CHO,alcohol,418.65,410.7585245644129
2499,CC(=O)NC,CHON,amide,478.15,451.5643366090853
7770,CCOC(=O)C(=CC)C(=O)OCC,CHO,ester,526.0,502.11163113478045
4244,CCO/C=C/OCC,CHO,ester,406.65,404.45296434892145
4852,CC(C)N1CCOCC1,CHON,ester,357.55,388.182978320397
7166,CC1=CC2CCC1CC2,CH,alkene,431.68,426.43391399653433
4267,C1CC2CCC1OO2,CHO,ester,412.8,415.4662164289384
7660,CC(CCCCN)C(C)(C)N,CHN,amine,505.15,497.46978183684337
3475,C(C(C(=O)CO)O)O,CHO,alcohol,621.09,551.5829393137868
7930,CC1(CC(=O)CC(N1O)(C)C)C,CHON,ketone,589.05,576.9812783715983
1665,CCOC1=CC=C(C=C1)OCC,CHO,ester,519.15,494.27315399642
2663,C1COCCN1C=O,CHON,ester,512.15,436.4037163390055
4222,CN1C(=O)CCCC1=O,CHON,amide,402.15,462.04215270354683
1541,CCCCCCC/C=C/C=O,CHO,alkene,503.15,466.1444437877473
7599,CCC(CCCC(C)C)O,CHO,alcohol,496.82,478.0422077539323
9553,CCC1=C(C12C=CC=C2)CC,CH,alkene,481.38,480.94570244776077
7211,CCC12CCN(CC1)CC2,CHN,amine,440.62,434.5059521035214
1321,COC(=O)CC(=C)C(=O)OC,CHO,ester,481.15,482.01091459519637
2804,CC1=C(C=CC(=C1)N)N,CHN,aromatic,546.65,537.9666014950325
8819,CCCCCCCCCCON,CHON,ester,523.35,563.3590204454616
4850,CC=C(C=C)C=C,CH,alkene,357.16,363.7228209203363
2245,CNC1CCCCC1,CHN,amine,420.15,424.9169960796662
1599,CCCCOC(=O)CCC(=O)C,CHO,ester,510.65,498.2237611206846
8144,CC(=CC/C=C(/C)\C=C)C,CH,alkene,433.16,433.70537446629766
6356,CC(=C)C(=O)OCCCCO,CHO,ester,453.15,515.9789236775723
3198,CN1CCC1,CHN,amine,314.97,300.6209556645437
8749,CCCCC(C)CC(C)(C)O,CHO,alcohol,516.91,503.032566846232
10252,CCC(CC)(CC(C)C)C(C)C,CH,alkane,463.15,466.04463537102487
5738,C(CCO)CN(CCCO)N=O,CHON,alcohol,619.96,591.1399225271948
10651,CCCCC(CC)C(=O)OCC(C)C,CHO,ester,500.15,502.3334543993509
3780,C1COCCC1O,CHO,ester,463.15,451.80753361693866
699,CC(=O)OCC(CO)O,CHO,ester,402.46,497.2290029452495
9077,C1CC2C=CC1C3C2C(=O)C3=O,CHO,alkene,583.02,582.6991538096626
1535,CC(=O)OCCCCOC(=O)C,CHO,ester,502.15,504.31389617610307
5892,CC1CC2CC1C=C2,CH,alkene,389.4,390.7231162571501
1407,CC1=CC=C(C=C1)CO,CHO,aromatic,490.15,484.3634221117772
5583,C=CCCN(CCCO)N=O,CHON,alkene,524.46,522.6339642665669
5614,CC(C)(CCO)CCO,CHO,alcohol,540.89,533.3866437429238
417,CCC(CC)C(C)(C)CC,CH,alkane,436.05,433.6767746203797
7936,CCC1=CC(=O)C=C(C1=N)C,CHON,alkene,592.78,573.686160177323
8710,CCCCCCC(C)(C=C)O,CHO,alkene,514.03,514.6082865586698
429,CCC(CC)CCC(C)C,CH,alkane,432.85,430.9562806898073
7691,CC/C=C/CCCCC#N,CHN,alkene,511.76,531.5756151991068
10549,CCCCCCCCC/C=C\C,CH,alkene,478.32,491.01004195811123
7175,CC1CCCCCCC1,CH,alkane,433.61,432.8678433633725
8530,CC1(CC(CC(N1C)(C)C)N)C,CHN,amine,489.65,491.02075161592074
2787,C1CCC(=O)NCC1,CHON,amide,543.15,504.6812685556111
6230,CCC(=O)OC(C)(C)CC,CHO,ester,437.63,427.67305270528067
1892,CCOC(=O)C1=CC(=CC=C1)C(=O)OCC,CHO,ester,575.15,544.8518587308524
6872,CC(=O)OCCCN(COC(=O)C)N=O,CHON,ester,574.92,546.4965112472433
8943,C1CCC(CC1)N2CCCC2=O,CHON,amide,543.89,514.9713841751303
1640,CC1=CC=CC=C1CCO,CHO,aromatic,516.65,502.0449162905312
548,COC(=O)C#C,CHO,ester,377.15,381.2261867181021
10552,CCCCC/C=C/CCCCC,CH,alkene,478.32,476.638124792805
2733,CC1=CN(C2=CC=CC=C12)C,CHN,aromatic,531.65,512.6881890064101
3521,CC(C)(CN)CN,CHN,amine,350.65,415.76309768198684
4404,CC(CO)OCC=C,CHO,ester,447.72,447.34847241286474
5,CC1(CC1)C,CH,alkane,293.75,305.7788463261739
10341,CCC(C)C(CC)CCC(C)C,CH,alkane,468.15,469.25273204040093
4581,C1CC(=O)C=CC1=O,CHO,alkene,495.9,487.5956658028079
5827,CC1(CC(C1)C#C)C,CH,alkyne,379.34,383.55080358269043
8040,CC1CC2C(C2(C)C)CC1O,CHO,alcohol,371.15,480.2455202679267
6802,C1CC2(CCC1C2)C(=O)O,CHO,alcohol,546.14,537.7776440050225
8898,CCCCC(=O)C(=O)CCCC,CHO,ketone,536.14,553.3447832223337
834,CC(=O)C1=CC=C(C=C1)O,CHO,ketone,420.65,483.35436195650675
2709,CCN1C=CC2=CC=CC=C21,CHN,aromatic,525.65,503.7271184673658
625,CC(=O)O,CHO,alcohol,391.05,424.9373727226978
5391,CCCCOC(=O)C(=O)C,CHO,ester,471.85,467.8720260470083
6777,CC1(CC(=O)CC(=O)C1)C,CHO,ketone,538.07,526.4014738596821
5974,CCC1=C(CCC1)C,CH,alkene,400.75,403.0659309325018
9176,CCC(C(C1CCCCC1)O)O,CHO,alcohol,631.43,607.3691333633034
1188,COCCOCCO,CHO,ester,466.15,463.2203810092319
5093,CCC1(COC1)CC,CHO,ester,412.15,394.14156091934206
9302,C1CN(CCC1C2=CC=CC=C2)N=O,CHON,aromatic,432.15,470.93037790161213
8706,CC(C)C(C)(CC(C)(C)C)O,CHO,alcohol,513.68,486.62220236643924
9529,C=C1CCC(=C)C2CCC1C2,CH,alkene,475.89,474.62548421356433
1600,CC1=C(C=C(C=C1)C(C)C)O,CHO,aromatic,510.85,507.21967563422686
7742,CCCCC(CC)OCCO,CHO,ester,519.68,520.3176413941618
4848,C/C(=C\C=C)/C=C,CH,alkene,357.16,362.14491328198847
3669,CC(=O)CCC=O,CHO,aldehyde,416.53,414.164882936332
8770,CCOC(=O)NC1=CC=C(C=C1)C,CHON,ester,518.15,495.71907218309434
366,CC(C)(C)C(C)(C)C,CH,alkane,379.55,389.4982245672291
6309,CCOC1CC(C=CO1)C,CHO,ester,446.05,427.2544710091299
7027,CC(=C)C/C=C/C(=C)C,CH,alkene,402.8,410.10820898602867
6241,CC(C)CCCC(=O)OC,CHO,ester,439.65,435.45779650772863
10953,CCCCCCCCC(CCC)O,CHO,alcohol,565.9,540.1460528746945
7520,C=C1C2CC(C1=C)C(=O)C2,CHO,alkene,489.41,484.84994215145946
10994,C1CCCCCC(=O)OCCCCC1,CHO,ester,577.95,505.47321866599106
9960,CCC(=O)OCC(C)(C)COC(=O)CC,CHO,ester,564.49,548.718977679057
2856,CNC1=CC=CC2=CC=CC=C21,CHN,aromatic,567.65,554.4935450741509
10875,CCCCC/C=C\CC1CCC(=O)O1,CHO,ester,543.28,535.4700854911551
6468,CC(C)C(CCC=C)O,CHO,alkene,470.62,464.29202344696967
3218,CC#CNC,CHN,alkyne,350.29,325.7485043227523
6098,CCOC(=O)N1CC(C(=O)C1)C#N,CHON,ester,418.15,483.0430357913615
4026,CC1=CC(=C)C1,CH,alkene,355.86,348.17957860236993
2690,C1=CC=C(C=C1)CN2C=CC=C2,CHN,aromatic,520.15,532.2097696955819
1616,CCCCCCOC1=CC=CC=C1,CHO,ester,513.15,502.98979190991724
6651,CCOC1=C(CCC1=O)C,CHO,ester,501.95,493.95887421349454
8448,CCCCC(=O)C(CC)CC,CHO,ketone,481.83,473.17474882863854
2643,C1=CC=C(C=C1)N2C=CC=C2,CHN,aromatic,507.15,522.5785407980906
4385,CCOC(=O)NCC=C,CHON,ester,441.95,444.51590859473805
9279,CCOC(=O)C(=C)C1=CC=CC=C1,CHO,ester,397.65,422.64488022994146
10870,CC(C)OC(=O)/C=C/C1=CC=CC=C1,CHO,ester,542.15,510.152182732892
8480,C1CCC(=CC1)N2CCCC2,CHN,alkene,484.88,480.69255177388777
5356,CCCCNC(=O)CC,CHON,amide,463.8,471.61450999145416
3749,CC(C)(C)OOCO,CHO,alcohol,447.79,465.0448443874182
10148,CCC(C)C1=CC=CC=C1OC(=O)NC,CHON,ester,385.65,440.39028844182343
4967,CC(C)/C=C(\C)/OC,CHO,ester,385.78,383.75798158214775
3727,CC(=O)N(C)C=C,CHON,amide,439.65,398.00283580397115
9354,CCC(CCC(C)C)C(C)C,CH,alkane,449.15,447.03022343489806
5334,CC(C)(C)OC(=O)NCC#N,CHON,ester,459.15,499.2422535477019
10710,CC1CCC2=C(C1)C=CC(=C2)C,CH,aromatic,513.15,508.0462967874039
10774,CCCCCC/C=C\CCCC=O,CHO,alkene,526.98,509.45413834193585
1578,CCCCC1=CC=CC=C1O,CHO,aromatic,508.15,498.54855804411966
2789,CN(C)C1=CC=CC(=C1)N,CHN,aromatic,543.15,518.6581951669162
3052,CN(C(=O)N)N=O,CHON,amide,447.6,440.37754448690174
10648,C=CCN(CC=C)C1CCCCC1,CHN,alkene,499.51,508.03402282210817
598,C1OCOCO1,CHO,ester,387.65,411.92691333583093
10910,CC(=O)OC1C2(CCCC1(CC2)C)C,CHO,ester,550.21,549.170645645049
3217,C(CC#N)C=O,CHON,aldehyde,350.15,427.0396563265984
5408,CCCN(C(=O)C)C(=O)C,CHON,amide,475.15,475.54231671438146
104,CC1CC(C=C(C1)C)C,CH,alkene,414.15,415.3676045823767
374,CCCC(C)(C)CC,CH,alkane,385.05,383.95769339991244
10923,CC1=CC2=C(C=C1)C(=CC(=N2)C)C,CHN,aromatic,553.65,550.2597085639849
11081,C1=CC=C(C(=C1)C2=CC=C(C=C2)O)O,CHO,aromatic,615.15,555.9466147537916
11163,CC1CCC(C(C1)(CCO)O)C(C)C,CHO,alcohol,668.53,657.351733403749
10938,C1CC2CC1C3C2C4CCC3C4=O,CHO,ketone,559.6,560.1629637921556
3931,C=C(CC(=O)O)C(=O)O,CHO,alkene,601.0,610.8057072768203
10850,CCCCCC1OC(CC(O1)(C)C)C,CHO,ester,538.51,520.9752579913142
3187,C(=N/NC(=O)N)\C(=O)O,CHON,alcohol,667.0,588.4687585885273
2331,CCCC1=CC=CC=N1,CHN,aromatic,440.15,459.98947172548424
7673,C=CC1(CC2CC1C=C2)O,CHO,alkene,506.86,500.9744830024143
1026,CC(C)(CCO)OC,CHO,ester,446.15,442.35138229592735
3740,CC/C=C/C(=O)N,CHON,alkene,444.56,447.56379355824726
5564,CC(C)OC(=O)C(=C)C#N,CHON,ester,516.18,495.5717209019456
8989,CC1=C(C(CC=C1)(C)C)C#N,CHN,alkene,558.55,527.9685126199497
3189,C1CC(=O)N(C1)N=O,CHON,amide,271.15,397.8079808026697
483,C#CC#C,CH,alkyne,283.45,295.49490928357983
7356,CCC(CC)/C=C/C(=O)C,CHO,alkene,463.11,460.8026568536097
458,CC1=CC2=C(C=C1)C=CC(=C2)C,CH,aromatic,538.15,536.0149539359737
213,CC(C)CCC(C)C(C)C,CH,alkane,429.15,429.11752170344624
4656,C1CC(C1CO)CO,CHO,alcohol,527.58,515.3210988374738
2684,CN1CCCC2=CC=CC=C21,CHN,aromatic,519.15,504.81512928229296
6967,CCNC1=C(C=CC(=C1)O)C,CHON,alcohol,309.25,450.4331628760129
6648,CCN(CC)CCNCCN,CHN,amine,500.65,534.8796139131705
485,CCCC#C,CH,alkyne,313.25,315.4075749977882
981,CC(=O)CC(C)(C)O,CHO,alcohol,441.05,453.755173209536
10844,CC(C)C1C(COC(O1)C(C)C)(C)C,CHO,ester,537.63,542.7214122025197
3752,CCN(COC(=O)C)N=O,CHON,ester,448.06,447.27724601104387
2035,CCCCCCOC(=O)C=C,CHO,ester,362.15,439.2807898165681
7967,CN(C)CCCN(CCO)CCO,CHON,alcohol,614.76,587.5162160361208
6403,CC(=C1C2CCC1OO2)C,CHO,alkene,460.81,451.77692308580316
8680,CC(C)(CCCC(=C)C=C)O,CHO,alkene,510.59,516.6117142581031
5077,CC(=O)OC1CCCC1,CHO,ester,409.4,425.810336060051
8245,C=C1C2CCC(C1=C)CC2,CH,alkene,448.74,446.94018786699417
661,CCC(OCC)OCC,CHO,ester,396.15,402.0420694144949
5631,CCOC(=O)C(C(=O)OCC)N,CHON,ester,548.29,482.96098717997256
7789,CCOC(=O)CCC1(OCCO1)C,CHO,ester,533.16,513.957833122641
10909,C1CCC(NCC1)C2=CC=CC=C2,CHN,aromatic,550.15,519.7869305971801
