,SMIELS,Atom2,Func. Group,Actual,Predict
3795,CCCC(CO)N,CHON,alcohol,467.65,459.1533850485133
5108,CCCNCC1CC1,CHN,amine,416.67,427.2929593186566
8184,C=CC1CC2CCC1C=C2,CH,alkene,441.59,430.4228346234556
1037,C/C=C/C=C/C=O,CHO,alkene,447.15,393.22866080846075
5609,CC(CCC(C)(C)O)O,CHO,alcohol,540.45,516.4983270796506
3296,C=CCOC(=O)N,CHON,ester,418.55,418.6805860520854
3047,CN(COO)N=O,CHON,ester,435.8,432.47004739343527
306,CC1CCCC1C,CH,alkane,365.05,385.7025523262448
51,CC(=C)CCC(=C)C,CH,alkene,387.45,386.8497630100842
5868,CCC/C=C/C(C)C,CH,alkene,387.13,390.71272404847224
7515,CCN(CC)/C=C/C(=O)N(C)C,CHON,amide,488.43,480.15137305552173
3170,C(C(C(=O)O)N)O,CHON,carboxylic_acid,578.02,565.9948192029572
6854,CC1(CC(=CC(=O)C1)O)C,CHO,alkene,566.57,547.5835433265594
3003,C1CCN(C1)C=O,CHON,amide,366.15,408.4216437080196
10220,CCC(C)CC(C)(C)CC(C)C,CH,alkane,458.15,460.67331662531706
6467,CC(C)C(CC(=C)C)O,CHO,alkene,470.5,460.01858345092563
8094,COC1C(CC2=CC=CC=C12)O,CHO,ester,420.15,486.5468068127199
3269,CNC(=O)C=C,CHON,alkene,391.84,409.24504835869516
2536,COC(=O)CCC#N,CHON,ester,484.15,473.35857642099757
5169,CC1(CC(OO1)(C)C)C,CHO,ester,424.75,448.21332042407346
5999,CCCC/C=C/C=C,CH,alkene,403.65,393.16003537438996
751,CC(=CC(=O)OC)C,CHO,ester,409.65,414.848548571146
6251,CCC(C)COC(=O)CC,CHO,ester,440.42,436.85157426020834
10247,CCCC(C)(C)CCCC(C)C,CH,alkane,463.15,467.80823882991393
250,CC/C=C/C,CH,alkene,309.45,329.16022524262155
5768,CCCCN(CCCC(=O)O)N=O,CHON,alcohol,308.75,551.1213943283756
911,C/C=C/CCCO,CHO,alkene,432.15,441.96884022305017
4947,CCCCC(C)OC,CHO,ester,381.74,386.87763502149267
2679,COC1=CC=NC2=CC=CC=C21,CHON,ester,518.15,515.7933205996665
3900,C1CN(C(=O)N1)CCO,CHON,amide,550.67,547.3012644519963
4024,CC(C)C(=C)OC,CHO,ester,355.42,364.985423243527
2464,CN(C)C,CHN,amine,276.02,305.28835468742835
5243,CC(=O)CCN(C)N(C)C,CHON,ketone,438.51,434.46929362501294
10778,CCCCCCCC(=O)CC(C)C,CHO,ketone,527.59,518.7420772383922
10208,CCCC(CC(C)(C)C)C(C)C,CH,alkane,455.15,461.57280760955666
4127,C/C=C/C(=O)C#C,CHO,alkene,385.03,383.2919860427213
7017,CC(=C)CCCC(=C)C,CH,alkene,398.64,406.87906529358867
2596,CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C,CHON,ester,496.15,553.6141876084037
944,CC1CCCC(C1)O,CHO,alcohol,436.15,456.7300545075926
9601,CCC/C=C/C1=CC=CC=C1,CH,alkene,490.15,468.4186511352458
5152,CCOCC1=CC=CO1,CHO,ester,422.15,407.8727228285866
7178,C1CC2(C=C1)C=CC=C2,CH,alkene,434.2,425.16462992604283
1501,CCCC/C=C/C(=O)O,CHO,alkene,499.65,513.395374763004
6145,CCCCOCCOC=C,CHO,ester,424.16,415.93019361331324
9214,CC(=O)N(CCN(C(=O)C)C(=O)C)C(=O)C,CHON,amide,668.76,645.1461164986948
3943,C(COCC(CO)O)O,CHO,ester,612.52,587.7189534998764
7550,CC=CC1=CC=CC=C1O,CHO,alkene,493.15,477.60073991037757
7036,CCC1CCC(C1)(C)C,CH,alkane,407.15,422.3855396155758
8615,CCC(C)NC1=CC=CC=C1,CHN,aromatic,498.15,503.669469908918
9044,CCCCCCC(C)CC(=O)O,CHO,alcohol,573.47,536.4453109035845
7159,C1CC2(CC2)C3(C1)CC3,CH,alkane,430.89,438.10535339609936
8829,CCCCCCC(CC)C(=O)O,CHO,alcohol,526.65,567.9164611473054
3824,C1COC(=O)N1CCO,CHON,ester,483.98,487.08462949107576
3258,CC/C=C/O,CHO,alkene,387.46,379.58762176402365
450,CC(C)CCC(C)CC(C)C,CH,alkane,441.25,442.4517778625054
9627,CCN(C1=CC=CC=C1)C(C)C,CHN,aromatic,497.15,495.32318022305105
1568,CCCCOC(=O)C1=CC=CO1,CHO,ester,506.15,486.0142110246705
8888,CCC(C)C1CCC(CC1)O,CHO,alcohol,535.02,517.9594205342291
10695,C1CC23C1(CC=CC2)CC=CC3,CH,alkene,510.66,506.238822115522
9903,CCOC(=O)CC(C(=O)OCC)C(=O)OCC,CHO,ester,551.15,576.1512504336206
3450,C1CN(C(=O)N1)C(=O)N,CHON,amide,562.01,570.8821206604354
3828,C1=CN(C=N1)CCO,CHON,aromatic,486.32,492.0459425560341
5837,C#CC#CC#CC#C,CH,alkyne,380.88,396.28762692315956
8220,CCC(C)C1CCCC=C1,CH,alkene,446.67,441.19724212484846
3915,CC1CC(=O)NC(=O)N1,CHON,amide,566.29,535.4666574479157
4064,C1CC2=C1CC2,CH,alkene,368.82,395.4322216984136
5873,CCC(=C(C)C)CC,CH,alkene,387.9,387.85885711430933
2347,CCN(CC)CC#N,CHN,amine,443.15,433.7684618967735
7600,CCC(CCC(C)C)CO,CHO,alcohol,496.82,477.9686950031807
9441,CCCCCCCC#CC=C,CH,alkene,456.96,457.96915092322274
6686,CC1CCC(C1)CC(=O)O,CHO,alcohol,510.15,531.6977085673327
9498,CC1=CC=CC=C1CC(C)C,CH,aromatic,469.15,483.11991053205253
8997,C1CC2CC1C3C2C4(C(C3)O4)O,CHO,ester,561.12,556.0215259676158
822,CC(=O)CO,CHO,alcohol,418.65,421.13490107419614
2499,CC(=O)NC,CHON,amide,478.15,387.9477791888293
7770,CCOC(=O)C(=CC)C(=O)OCC,CHO,ester,526.0,517.2974143730276
4244,CCO/C=C/OCC,CHO,ester,406.65,395.4217703851227
4852,CC(C)N1CCOCC1,CHON,ester,357.55,413.54001417508437
7166,CC1=CC2CCC1CC2,CH,alkene,431.68,431.05505834673767
4267,C1CC2CCC1OO2,CHO,ester,412.8,409.4360814597112
7660,CC(CCCCN)C(C)(C)N,CHN,amine,505.15,494.7742101787577
3475,C(C(C(=O)CO)O)O,CHO,alcohol,621.09,586.2794388582345
7930,CC1(CC(=O)CC(N1O)(C)C)C,CHON,ketone,589.05,561.8266896738601
1665,CCOC1=CC=C(C=C1)OCC,CHO,ester,519.15,468.5294723502236
2663,C1COCCN1C=O,CHON,ester,512.15,427.33486492498866
4222,CN1C(=O)CCCC1=O,CHON,amide,402.15,480.67662323408854
1541,CCCCCCC/C=C/C=O,CHO,alkene,503.15,478.44649803182506
7599,CCC(CCCC(C)C)O,CHO,alcohol,496.82,478.93070376884475
9553,CCC1=C(C12C=CC=C2)CC,CH,alkene,481.38,473.6744694863745
7211,CCC12CCN(CC1)CC2,CHN,amine,440.62,449.9037470448613
1321,COC(=O)CC(=C)C(=O)OC,CHO,ester,481.15,483.4292085527559
2804,CC1=C(C=CC(=C1)N)N,CHN,aromatic,546.65,523.8501628540263
8819,CCCCCCCCCCON,CHON,ester,523.35,551.6632277489895
4850,CC=C(C=C)C=C,CH,alkene,357.16,360.11294243978847
2245,CNC1CCCCC1,CHN,amine,420.15,420.38495096117015
1599,CCCCOC(=O)CCC(=O)C,CHO,ester,510.65,502.10548563388613
8144,CC(=CC/C=C(/C)\C=C)C,CH,alkene,433.16,435.56961885263854
6356,CC(=C)C(=O)OCCCCO,CHO,ester,453.15,497.2459183910901
3198,CN1CCC1,CHN,amine,314.97,340.74120521117766
8749,CCCCC(C)CC(C)(C)O,CHO,alcohol,516.91,504.89451390204556
10252,CCC(CC)(CC(C)C)C(C)C,CH,alkane,463.15,461.0828110904157
5738,C(CCO)CN(CCCO)N=O,CHON,alcohol,619.96,587.3162757392942
10651,CCCCC(CC)C(=O)OCC(C)C,CHO,ester,500.15,505.48498774724544
3780,C1COCCC1O,CHO,ester,463.15,443.97082908553296
699,CC(=O)OCC(CO)O,CHO,ester,402.46,539.6190810736115
9077,C1CC2C=CC1C3C2C(=O)C3=O,CHO,alkene,583.02,585.7511831088199
1535,CC(=O)OCCCCOC(=O)C,CHO,ester,502.15,487.62641247665306
5892,CC1CC2CC1C=C2,CH,alkene,389.4,397.33141085364633
1407,CC1=CC=C(C=C1)CO,CHO,aromatic,490.15,474.85098865391745
5583,C=CCCN(CCCO)N=O,CHON,alkene,524.46,498.3554433266107
5614,CC(C)(CCO)CCO,CHO,alcohol,540.89,527.3529658394735
417,CCC(CC)C(C)(C)CC,CH,alkane,436.05,427.44513039694414
7936,CCC1=CC(=O)C=C(C1=N)C,CHON,alkene,592.78,580.8518461933819
8710,CCCCCCC(C)(C=C)O,CHO,alkene,514.03,493.73110659673966
429,CCC(CC)CCC(C)C,CH,alkane,432.85,429.9440523861099
7691,CC/C=C/CCCCC#N,CHN,alkene,511.76,497.1801248311507
10549,CCCCCCCCC/C=C\C,CH,alkene,478.32,472.49981889093374
7175,CC1CCCCCCC1,CH,alkane,433.61,430.53623789058634
8530,CC1(CC(CC(N1C)(C)C)N)C,CHN,amine,489.65,486.7289913584438
2787,C1CCC(=O)NCC1,CHON,amide,543.15,493.54363856131783
6230,CCC(=O)OC(C)(C)CC,CHO,ester,437.63,424.67423935331067
1892,CCOC(=O)C1=CC(=CC=C1)C(=O)OCC,CHO,ester,575.15,535.7124925321422
6872,CC(=O)OCCCN(COC(=O)C)N=O,CHON,ester,574.92,534.5400060950149
8943,C1CCC(CC1)N2CCCC2=O,CHON,amide,543.89,531.5143517429493
1640,CC1=CC=CC=C1CCO,CHO,aromatic,516.65,503.01223250139265
548,COC(=O)C#C,CHO,ester,377.15,361.90340229165474
10552,CCCCC/C=C/CCCCC,CH,alkene,478.32,483.0630605887401
2733,CC1=CN(C2=CC=CC=C12)C,CHN,aromatic,531.65,477.4427054307637
3521,CC(C)(CN)CN,CHN,amine,350.65,419.4099857157231
4404,CC(CO)OCC=C,CHO,ester,447.72,440.36496791050513
5,CC1(CC1)C,CH,alkane,293.75,343.4199705510114
10341,CCC(C)C(CC)CCC(C)C,CH,alkane,468.15,467.7089799221889
4581,C1CC(=O)C=CC1=O,CHO,alkene,495.9,473.490298668382
5827,CC1(CC(C1)C#C)C,CH,alkyne,379.34,378.4487547014083
8040,CC1CC2C(C2(C)C)CC1O,CHO,alcohol,371.15,496.40071715562283
6802,C1CC2(CCC1C2)C(=O)O,CHO,alcohol,546.14,541.9677902325473
8898,CCCCC(=O)C(=O)CCCC,CHO,ketone,536.14,499.0215854894043
834,CC(=O)C1=CC=C(C=C1)O,CHO,ketone,420.65,486.61060591501393
2709,CCN1C=CC2=CC=CC=C21,CHN,aromatic,525.65,468.3324333435125
625,CC(=O)O,CHO,alcohol,391.05,403.53443529171295
5391,CCCCOC(=O)C(=O)C,CHO,ester,471.85,475.49485613522086
6777,CC1(CC(=O)CC(=O)C1)C,CHO,ketone,538.07,529.5187727930063
5974,CCC1=C(CCC1)C,CH,alkene,400.75,414.6829432109372
9176,CCC(C(C1CCCCC1)O)O,CHO,alcohol,631.43,599.3258612808211
1188,COCCOCCO,CHO,ester,466.15,449.24420483185907
5093,CCC1(COC1)CC,CHO,ester,412.15,404.3247906884412
9302,C1CN(CCC1C2=CC=CC=C2)N=O,CHON,aromatic,432.15,472.71208886185804
8706,CC(C)C(C)(CC(C)(C)C)O,CHO,alcohol,513.68,474.21819140050195
9529,C=C1CCC(=C)C2CCC1C2,CH,alkene,475.89,463.6247467024157
1600,CC1=C(C=C(C=C1)C(C)C)O,CHO,aromatic,510.85,511.16973363706404
7742,CCCCC(CC)OCCO,CHO,ester,519.68,504.1523095861678
4848,C/C(=C\C=C)/C=C,CH,alkene,357.16,358.2464023296135
3669,CC(=O)CCC=O,CHO,aldehyde,416.53,414.2265528388733
8770,CCOC(=O)NC1=CC=C(C=C1)C,CHON,ester,518.15,515.7745982300371
366,CC(C)(C)C(C)(C)C,CH,alkane,379.55,389.54998999293514
6309,CCOC1CC(C=CO1)C,CHO,ester,446.05,427.4195885133907
7027,CC(=C)C/C=C/C(=C)C,CH,alkene,402.8,405.8970305001112
6241,CC(C)CCCC(=O)OC,CHO,ester,439.65,446.58172622798577
10953,CCCCCCCCC(CCC)O,CHO,alcohol,565.9,546.2301254177663
7520,C=C1C2CC(C1=C)C(=O)C2,CHO,alkene,489.41,482.2203666824498
10994,C1CCCCCC(=O)OCCCCC1,CHO,ester,577.95,540.957194705084
9960,CCC(=O)OCC(C)(C)COC(=O)CC,CHO,ester,564.49,529.0477124084058
2856,CNC1=CC=CC2=CC=CC=C21,CHN,aromatic,567.65,550.3941098507353
10875,CCCCC/C=C\CC1CCC(=O)O1,CHO,ester,543.28,541.9141110229609
6468,CC(C)C(CCC=C)O,CHO,alkene,470.62,457.54389207101417
3218,CC#CNC,CHN,alkyne,350.29,358.1131063430536
6098,CCOC(=O)N1CC(C(=O)C1)C#N,CHON,ester,418.15,576.4589237036917
4026,CC1=CC(=C)C1,CH,alkene,355.86,377.39671028744874
2690,C1=CC=C(C=C1)CN2C=CC=C2,CHN,aromatic,520.15,485.8993218495534
1616,CCCCCCOC1=CC=CC=C1,CHO,ester,513.15,499.38893807199474
6651,CCOC1=C(CCC1=O)C,CHO,ester,501.95,495.8596899230031
8448,CCCCC(=O)C(CC)CC,CHO,ketone,481.83,483.3922793180552
2643,C1=CC=C(C=C1)N2C=CC=C2,CHN,aromatic,507.15,502.36359483586466
4385,CCOC(=O)NCC=C,CHON,ester,441.95,440.70473341382285
9279,CCOC(=O)C(=C)C1=CC=CC=C1,CHO,ester,397.65,454.9569372241092
10870,CC(C)OC(=O)/C=C/C1=CC=CC=C1,CHO,ester,542.15,534.6252547236056
8480,C1CCC(=CC1)N2CCCC2,CHN,alkene,484.88,457.64374516134296
5356,CCCCNC(=O)CC,CHON,amide,463.8,493.84887403734353
3749,CC(C)(C)OOCO,CHO,alcohol,447.79,456.1068213945019
10148,CCC(C)C1=CC=CC=C1OC(=O)NC,CHON,ester,385.65,456.13260010433396
4967,CC(C)/C=C(\C)/OC,CHO,ester,385.78,396.86551490062664
3727,CC(=O)N(C)C=C,CHON,amide,439.65,406.6511994428898
9354,CCC(CCC(C)C)C(C)C,CH,alkane,449.15,449.6659648051792
5334,CC(C)(C)OC(=O)NCC#N,CHON,ester,459.15,513.3023840249477
10710,CC1CCC2=C(C1)C=CC(=C2)C,CH,aromatic,513.15,507.26418438729473
10774,CCCCCC/C=C\CCCC=O,CHO,alkene,526.98,520.8535497419807
1578,CCCCC1=CC=CC=C1O,CHO,aromatic,508.15,483.95540192729266
2789,CN(C)C1=CC=CC(=C1)N,CHN,aromatic,543.15,516.944365139964
3052,CN(C(=O)N)N=O,CHON,amide,447.6,421.9019092026613
10648,C=CCN(CC=C)C1CCCCC1,CHN,alkene,499.51,471.27714502464505
598,C1OCOCO1,CHO,ester,387.65,385.2333502380269
10910,CC(=O)OC1C2(CCCC1(CC2)C)C,CHO,ester,550.21,540.9079958721653
3217,C(CC#N)C=O,CHON,aldehyde,350.15,437.31991584747243
5408,CCCN(C(=O)C)C(=O)C,CHON,amide,475.15,480.3096902326273
104,CC1CC(C=C(C1)C)C,CH,alkene,414.15,432.0367011056742
374,CCCC(C)(C)CC,CH,alkane,385.05,394.049488063269
10923,CC1=CC2=C(C=C1)C(=CC(=N2)C)C,CHN,aromatic,553.65,555.3354121645696
11081,C1=CC=C(C(=C1)C2=CC=C(C=C2)O)O,CHO,aromatic,615.15,597.9432199910825
11163,CC1CCC(C(C1)(CCO)O)C(C)C,CHO,alcohol,668.53,647.7459667102481
10938,C1CC2CC1C3C2C4CCC3C4=O,CHO,ketone,559.6,544.8724674904481
3931,C=C(CC(=O)O)C(=O)O,CHO,alkene,601.0,530.2947353727111
10850,CCCCCC1OC(CC(O1)(C)C)C,CHO,ester,538.51,501.0452904114002
3187,C(=N/NC(=O)N)\C(=O)O,CHON,alcohol,667.0,636.6170744803233
2331,CCCC1=CC=CC=N1,CHN,aromatic,440.15,432.7691813775982
7673,C=CC1(CC2CC1C=C2)O,CHO,alkene,506.86,483.5951377560227
1026,CC(C)(CCO)OC,CHO,ester,446.15,449.9967457338987
3740,CC/C=C/C(=O)N,CHON,alkene,444.56,444.791036423921
5564,CC(C)OC(=O)C(=C)C#N,CHON,ester,516.18,471.5728261901056
8989,CC1=C(C(CC=C1)(C)C)C#N,CHN,alkene,558.55,527.1798514604552
3189,C1CC(=O)N(C1)N=O,CHON,amide,271.15,426.5920166898548
483,C#CC#C,CH,alkyne,283.45,293.8432344203779
7356,CCC(CC)/C=C/C(=O)C,CHO,alkene,463.11,447.09869890521213
458,CC1=CC2=C(C=C1)C=CC(=C2)C,CH,aromatic,538.15,544.6059290376802
213,CC(C)CCC(C)C(C)C,CH,alkane,429.15,427.9901443473743
4656,C1CC(C1CO)CO,CHO,alcohol,527.58,517.9851396272211
2684,CN1CCCC2=CC=CC=C21,CHN,aromatic,519.15,478.98888393688344
6967,CCNC1=C(C=CC(=C1)O)C,CHON,alcohol,309.25,471.0715718059924
6648,CCN(CC)CCNCCN,CHN,amine,500.65,496.9174489377632
485,CCCC#C,CH,alkyne,313.25,326.707397385185
981,CC(=O)CC(C)(C)O,CHO,alcohol,441.05,467.17952728274895
10844,CC(C)C1C(COC(O1)C(C)C)(C)C,CHO,ester,537.63,514.6132430305813
3752,CCN(COC(=O)C)N=O,CHON,ester,448.06,431.092716361404
2035,CCCCCCOC(=O)C=C,CHO,ester,362.15,447.49312763605985
7967,CN(C)CCCN(CCO)CCO,CHON,alcohol,614.76,593.435846659121
6403,CC(=C1C2CCC1OO2)C,CHO,alkene,460.81,467.26986698235885
8680,CC(C)(CCCC(=C)C=C)O,CHO,alkene,510.59,492.08310861066866
5077,CC(=O)OC1CCCC1,CHO,ester,409.4,435.56197659574553
8245,C=C1C2CCC(C1=C)CC2,CH,alkene,448.74,454.09606468582695
661,CCC(OCC)OCC,CHO,ester,396.15,396.5414820178732
5631,CCOC(=O)C(C(=O)OCC)N,CHON,ester,548.29,528.3600597459864
7789,CCOC(=O)CCC1(OCCO1)C,CHO,ester,533.16,517.6167784206164
10909,C1CCC(NCC1)C2=CC=CC=C2,CHN,aromatic,550.15,525.2549653808359
1993,CC(C)(C)OC=C,CHO,ester,348.15,367.7784131540613
2327,C1COCCN1N,CHON,ester,439.15,424.5337565538413
5997,C=CCC1=CCCC1,CH,alkene,403.41,412.34401475203055
975,CC(C)CCCC(=O)C,CHO,ketone,440.15,432.46847573446155
1461,CC1=CC=C(C=C1)CC=O,CHO,aromatic,494.65,476.0894733142694
3956,C[C@](CC(=O)O)(C(=O)O)N,CHON,carboxylic_acid,674.32,626.4241749416411
5772,CCCC(C=C)OC(=O)C,CHO,ester,322.65,418.64562712848704
6036,CC1=CC=CC12CC2,CH,alkene,408.6,442.87586250026243
5132,CCC(CC)(C#C)N,CHN,alkyne,419.18,401.9853829199176
3810,CC(C)(CN)CO,CHON,alcohol,475.48,443.9599892802712
3351,CC(CC#N)N,CHN,amine,465.29,449.31639717679707
5826,CCC(C)(C)/C=C/C,CH,alkene,379.15,376.96545949440497
9407,CCCC(C)C(CC)CCC,CH,alkane,453.15,448.3924302212262
710,CCOCC(C)O,CHO,ester,404.15,421.3854063492831
10589,CC(C)(C)C#CC#CC(C)(C)C,CH,alkyne,485.7,477.3452298917214
165,CC1CCC(=CC1)C(C)C,CH,alkene,440.65,449.33584680478305
10414,CCC(C)CC(C)(CC)C(C)C,CH,alkane,470.65,468.800445570545
846,CCCCCC(=O)OC,CHO,ester,422.65,429.98446850325024
9647,CCCCC1=C(C=CC(=C1)C)O,CHO,aromatic,501.15,505.0531263771401
2884,C1=CC=C2C=C(C=CC2=C1)C#N,CHN,aromatic,579.65,544.678975516605
5523,C=CC(=O)OCCCCO,CHO,ester,506.84,490.9860943741426
6944,CC1(CC(=O)C=C(O1)C(=O)O)C,CHO,carboxylic_acid,646.85,618.3602175653006
10954,CCCCCCCC(CCCC)O,CHO,alcohol,565.9,546.2301254177663
4052,CCCC1C(O1)C,CHO,ester,365.9,371.6786415614317
4568,C1CC(C(C1)N)CN,CHN,amine,492.55,473.3418135893347
7082,CCCCC(C)C1CC1,CH,alkane,416.1,424.3208818037517
1127,CCCCC(=O)OCCCC,CHO,ester,458.95,461.7954384412334
8251,CCCCCCOCCCC,CHO,ester,450.82,451.3084318935805
5853,CCC(C)CC(=C)C,CH,alkene,384.35,388.35260547813004
5088,CCC(=C)C(=O)OCC,CHO,ester,411.15,413.03843325600417
536,CC(C)(C)C(=O)OC,CHO,ester,374.25,403.3995839157899
6339,CC(C)OC1CCCCO1,CHO,ester,451.12,429.85928148909386
2162,C1=CC=C(C=C1)CCCCN,CHN,aromatic,396.65,494.6200757088684
11074,CCCCCOCC(COC(C)(C)C)O,CHO,ester,607.51,596.8506480917222
1331,CC1CC(=CC(=O)C1)C,CHO,alkene,481.65,473.3964505775432
5365,C1CC1C(C2CC2)O,CHO,alcohol,464.98,468.4741237426315
7679,CCC12COC(OC1)(OC2)CC,CHO,ester,508.87,491.4114378601207
10829,CCC(C)OC(=O)/C=C/C(=O)OC(C)CC,CHO,ester,535.15,579.5268624877222
2195,CC(=O)N1CCCCCC1=O,CHON,amide,407.65,522.4738547178181
3987,CC1(CC1)C=C,CH,alkene,340.54,344.7373689265445
395,CCCC(C)(CC)CC,CH,alkane,413.75,411.59279465954796
7905,C1CC2(CCC1CC2)C(=O)O,CHO,alcohol,573.29,558.365009002178
6207,CC(C)/C=C\1/CCCO1,CHO,ester,435.74,430.9585132235473
3743,CC(C#N)OC(=O)C,CHON,ester,445.65,437.6329578571876
4375,CC(CC=O)CC=O,CHO,aldehyde,439.15,394.8694712432349
618,CCC(C)(C=C)O,CHO,alkene,390.65,410.46954659512517
2132,C1CCN(C1)CC#CCN2CCCC2,CHN,alkyne,389.15,492.62317069145706
10636,CCCCCCCCCCOCC,CHO,ester,496.58,492.1256303106177
3602,CC(C1CC1)N,CHN,amine,392.83,384.80756566939726
5186,CCC/C=C/C(=O)C,CHO,alkene,427.15,426.2574212960857
5433,CN(CC(=O)OC)C(=O)C=C,CHON,ester,480.97,493.1322149384524
2770,CN(C)C1=CC(=CC=C1)O,CHON,alcohol,539.65,491.9686632946622
4405,CC(COCC=C)O,CHO,ester,447.72,428.31096252347834
6861,CC1=CC(=O)C=C(C1=N)C,CHON,alkene,569.9,563.8766358637414
7571,C=CCCCCCCCO,CHO,alkene,494.38,493.7620855815824
583,C1C(O1)C=O,CHO,ester,385.65,378.735591374911
10727,C1CCCC2(CC1)CCCCC2,CH,alkane,518.17,507.9524401999841
887,CCOC(=O)/C(=C/C)/C,CHO,ester,429.15,405.20343315583557
5971,CC#CCCC#CC,CH,alkyne,400.64,412.7628544195542
5956,CC(C)(C)C(C)(C)OC,CHO,ester,398.6,403.14806017738624
8037,CC(C)CCC(CC(C)C)O,CHO,alcohol,369.15,495.0374097340641
7644,CCC1=C(C=C(C=C1)O)C,CHO,aromatic,502.15,521.4460187605723
7758,CCC#CC1(CCCC1)O,CHO,alkyne,522.22,509.5823255347572
7131,CCCCCC(C)(C)OC,CHO,ester,424.71,428.81624378925164
6852,CCCCCC(CCO)O,CHO,alcohol,566.56,548.09556577156
2234,CN(C)CCCN(C)C,CHN,amine,417.15,412.85189919182676
7565,CCC(CC)C(C)(CC)O,CHO,alcohol,494.03,474.45786491253955
7184,C=CC1CC2CC1C3C2O3,CHO,ester,435.76,439.4514963876751
499,CCC/C=C/CC,CH,alkene,368.85,373.68880777938523
1961,C1CCOC1,CHO,ester,338.15,350.2064676058905
9503,C=C1C2CC3CC(C2)CC1C3,CH,alkene,470.26,470.0860351835169
9230,CC(=O)C1=CC2=C(O1)C(=CC=C2)OC,CHO,ester,331.15,424.5316879817261
8905,C=COC(=O)CCCCC(=O)OC=C,CHO,ester,538.2,514.0953377869411
7987,C1CN(CCN1)CCNCCC#N,CHN,amine,638.71,613.3088005175305
5619,CCCC(CC(C)O)O,CHO,alcohol,543.24,506.7687787087316
4857,C/C=C(\C)/C(=C)C,CH,alkene,360.36,382.3196788593207
4747,C1N2COOCN(COO1)COOC2,CHON,ester,571.9,567.4472783211568
3240,CN1CCOC1,CHON,ester,371.15,389.2307450542507
3268,COC(C(=O)OC)O,CHO,ester,391.65,449.47289353366125
9719,CC(C)C(=O)CC1=CC=CC=C1,CHO,aromatic,510.15,488.5841012272246
8660,C=CCC(CC=C)(CC=C)O,CHO,alkene,507.39,495.6029390745481
6758,CCCCOC(=O)CC(C)O,CHO,ester,532.6,515.9858763709166
957,CCCC(CC(C)C)O,CHO,alcohol,437.15,458.41084972582416
6103,C/C=C/N1CCCCC1,CHN,alkene,419.19,424.4284262150551
9785,CCCCCCC1CCCC(=O)O1,CHO,ester,520.51,515.836879098877
7583,C/C=C/C(=O)N1CCCCC1,CHON,amide,495.94,493.2377147526173
9225,CCCCCC(=O)N(CCO)CCO,CHON,amide,679.07,661.2449773326217
8358,CCC(C)(C)CC(C)(CC)O,CHO,alcohol,468.8,479.69822197665894
2823,COC1=CC2=C(C=C1)NCCC2,CHON,ester,557.15,511.2578370534185
9132,CC(=CCCC1(C(O1)C(=O)O)C)C,CHO,carboxylic_acid,607.21,595.5583967133704
8591,CCCCCC#CC(=O)OCC,CHO,ester,495.62,478.53805556129515
3430,C1COC(C(O1)O)O,CHO,ester,544.26,552.6546495672579
10363,CCC(CC)CCC(C)(C)CC,CH,alkane,469.15,471.89371647457904
5205,C1CC2C=CC1CN2,CHN,alkene,429.49,433.743189230152
7326,CCC(C)OC(=O)C(C)(C)C,CHO,ester,460.07,454.7356596574816
9278,CC(C)(C)C1=NC2=CC=CC=C2N1,CHN,aromatic,397.15,488.855457688038
1964,CC1=CC=CO1,CHO,aromatic,338.15,408.6367447733004
7263,CCCCCOC(C)OCC,CHO,ester,449.92,453.4312357804936
856,C=CCC(CC=C)O,CHO,alkene,424.15,442.41761363666126
6459,C1CCCC(=O)OCCC1,CHO,ester,469.35,460.83998557106594
10013,C1=CC=C(C=C1)N(CCC#N)CCO,CHON,aromatic,588.15,623.5503313260459
5512,CC1=NC(=C(C=C1)N)C,CHN,aromatic,504.65,467.7301789690323
9187,CC(=O)NCCCCCCNC(=O)C,CHON,amide,636.48,659.5422472606144
5029,C1CNCCC1C(CO)O,CHON,alcohol,400.65,583.0367795615316
2555,CCNC1=CC=CC=C1C,CHN,aromatic,489.15,466.3245193965862
7505,CC1(CC2CC1C(=O)C2)C,CHO,ketone,486.66,484.13279793296414
5434,C1C2C=CC1C3C2N=N3,CHN,alkene,481.03,451.0274472360487
263,CC(C)CC=C,CH,alkene,327.05,347.3128059767379
8794,CCCCC(C)CCC(C)O,CHO,alcohol,519.7,506.4414321437878
9204,CC1=CC2=C(C=C1)C=CC(=O)N2,CHON,aromatic,653.15,633.6957518187852
9692,CC(C)CCCCCOCC1CO1,CHO,ester,506.95,500.05926348348095
9760,CC1(COC(OC1)(C)C(C)(C)C)C,CHO,ester,517.31,506.0176362911965
9904,CC(=C(C)CC/C(=C/CO)/C)C,CHO,alkene,551.42,552.6755781026484
8323,C1C=C2C3CC(C2=C1)C=C3,CH,alkene,465.0,457.4378519627288
10066,C=CC(=O)OCC1CCC(CC1)CO,CHO,ester,613.24,563.215809167586
1998,C1COCO1,CHO,ester,351.15,367.48289922969764
4728,C1=CC2C(O2)C(C1O)O,CHO,ester,555.76,533.9222109766816
4132,CC(=C(OC)OC)C,CHO,ester,385.64,404.5171727624642
9884,CCC=C(C)C(CCC(C)C)O,CHO,alkene,546.62,539.4075552201149
