,SMILES,A_Pred,B_Pred,C_Pred,A_test,B_test,C_test,A,B,C,Atom2,Func. Group,T,ln_Psat_Pred (Pa),ln_Psat_Actual (Pa),RMSE,RMSE2
492,CCCC(=O)C,21.0718772234136,3031.882870764212,-57.76999997745162,21.0718772234136,3031.882870764212,-57.76999997745162,24.844386584685296,6501.480257418989,0.0,CHN,amine,"[282.0, 312.25, 342.5, 372.75, 403.0]","[7.7552667, 8.833349, 10.465925, 10.965592, 11.784549]","[7.550569324123957, 9.15784519590574, 10.4236038751093, 11.446241085991646, 12.289665739279398]",0.35641446060021337,Pass
493,CC(C)C1CCCCC1,20.707677289704804,3339.406894364081,-63.992001390476595,20.707677289704804,3339.406894364081,-63.992001390476595,25.948337981670363,7018.627053794894,8.512,CHO,ester,"[343.0, 364.5, 386.0, 407.5, 429.0]","[8.836609, 9.594458, 10.449321, 11.091568, 11.443747]","[8.73882008382402, 9.59513815495331, 10.33710603273784, 10.986195087482631, 11.55881779257474]",0.09643658186751816,Pass
494,C1=CC=C2C(=C1)C=CC=C2O,23.69182757596877,6514.395419678954,-19.82000132005304,23.69182757596877,6514.395419678954,-19.82000132005304,23.104461185015275,5168.21671360774,-41.916,CHO,ester,"[414.0, 449.5, 485.0, 520.5, 556.0]","[7.202682, 8.439421, 9.694381, 10.945206, 11.667899]","[7.165379148160447, 8.530788105109915, 9.687795935735354, 10.680731792296706, 11.542184852379531]",0.13822696348768276,Pass
495,C=CCO,23.086685228097394,3616.7233650229095,-57.328999999998814,23.086685228097394,3616.7233650229095,-57.328999999998814,22.81755908242821,3943.957548098828,-23.216,CHO,ester,"[301.0, 319.5, 338.0, 356.5, 375.0]","[8.364053, 9.243049, 10.07415, 10.969175, 11.325257]","[8.2440352409307, 9.291401367476288, 10.200696419054433, 10.997534324357067, 11.701562365063316]",0.18717168010225432,Pass
496,CCCCCOC(=O)C,20.706203696985853,3113.72366101124,-83.24099953665079,20.706203696985853,3113.72366101124,-83.24099953665079,27.15033345191512,8358.197378175853,1.193,CHO,ester,"[313.0, 340.5, 368.0, 395.5, 423.0]","[6.896066, 8.898264, 9.6873045, 10.640078, 11.393768]","[7.15407448752009, 8.602745098973523, 9.77161109097704, 10.734597894357671, 11.541696923798732]",0.19586953755196668,Pass
497,C=C/C=C\C=C,21.632601545173685,3287.3217632605592,-29.569029853495326,21.632601545173685,3287.3217632605592,-29.569029853495326,23.03830791529356,5295.321713326104,-38.605,CHO,ester,"[306.0, 310.25, 314.5, 318.75, 323.0]","[9.94746, 10.040789, 10.201409, 10.249759, 10.647512]","[9.74058466367331, 9.920650563511002, 10.09534477634861, 10.26490414004634, 10.42955177120241]",0.15245740706544592,Pass
498,C1=CC=C2C(=C1)C3=CC=CC=C3O2,21.266261462209208,4635.140641300379,-82.4009996390001,21.266261462209208,4635.140641300379,-82.4009996390001,23.28940481968456,5443.826938898756,-38.879,CHO,aldehyde,"[433.0, 475.5, 518.0, 560.5, 603.0]","[8.301805, 9.608452, 10.938669, 11.649905, 12.43204]","[8.045628669231467, 9.47498080020777, 10.625418307566974, 11.571322469059458, 12.362785585281282]",0.19623366584601626,Pass
499,CCCCCC/C=C\CCC,20.951106631898192,3610.0113294768194,-82.65999999999961,20.951106631898192,3610.0113294768194,-82.65999999999961,33.459485684271584,15620.198465959846,199.514,CHO,ester,"[333.0, 366.25, 399.5, 432.75, 466.0]","[6.350132, 8.047098, 9.793468, 10.695365, 11.540111]","[6.530673103589434, 8.22142177179447, 9.557307460465244, 10.63944011906773, 11.533849550777472]",0.1561553495625065,Pass
500,C1=CC=C2C=CC=CC2=C1,21.031766187743344,3995.583808497602,-70.81999999822615,21.031766187743344,3995.583808497602,-70.81999999822615,21.681141235631934,3802.521258761669,-46.14,CHO,ester,"[418.0, 466.75, 515.5, 564.25, 613.0]","[9.163184, 10.866088, 12.196302, 12.912299, 13.694433]","[9.52308536372728, 10.940124209404424, 12.0464648283713, 12.934196505139138, 13.662287770079054]",0.17831115862750083,Pass
501,C/C(=C\C(=O)OC)/C(=O)OC,23.846538319427317,5624.685795138357,-27.13599975670907,23.846538319427317,5624.685795138357,-27.13599975670907,22.062679585541048,3632.7194236639166,-99.782,CHON,alcohol,"[324.0, 363.75, 403.5, 443.25, 483.0]","[4.7874002, 6.943559, 8.569257, 10.145579, 11.614606]","[4.899526250694598, 7.136936843566879, 8.901735438125433, 10.329363237499484, 11.508021146620658]",0.2028034173126449,Pass
502,CCCCCC(=O)OCCC,23.343814895279273,4894.093952999227,-40.35300013755254,23.343814895279273,4894.093952999227,-40.35300013755254,21.460921997337984,3736.572919113227,-65.589,CHO,ester,"[316.0, 335.25, 354.5, 373.75, 393.0]","[5.102743, 7.0927296, 7.3643537, 8.449686, 9.309922]","[5.588882117167308, 6.747871378414779, 7.764821764364928, 8.664336810887667, 9.46564790475768]",0.34233277168236587,Pass
503,CC(=O)NC(=O)C,24.344449305423783,5840.4264978017045,-40.708999920553204,24.344449305423783,5840.4264978017045,-40.708999920553204,21.15612880857836,2819.9068858370183,-57.44,CHO,ester,"[368.0, 400.0, 432.0, 464.0, 496.0]","[6.3849626, 7.4839725, 9.293699, 10.744692, 11.473007]","[6.499698008766327, 8.089028221927524, 9.418405781840072, 10.546786477102998, 11.516551332173988]",0.29525281605991,Pass
504,CCCCCCCCCC=O,23.995032005473508,5634.2645303350755,-29.76000034585672,23.995032005473508,5634.2645303350755,-29.76000034585672,21.175102109744635,3283.391936620697,-62.623,CHO,ketone,"[324.0, 363.5, 403.0, 442.5, 482.0]","[4.957, 7.06829, 8.870448, 10.176986, 11.359868]","[4.846498369991855, 7.112834677392552, 8.899478110812288, 10.344151220928827, 11.53646015339809]",0.12179210613352208,Pass
505,C1=COC=N1,21.450237758960007,2897.073290415009,-50.77100592011493,21.450237758960007,2897.073290415009,-50.77100592011493,21.04751586974184,3646.258624010721,-71.29,CH,aromatic,"[293.0, 305.75, 318.5, 331.25, 344.0]","[9.55413, 9.9936075, 10.217215, 11.167753, 11.053465]","[9.490177811288564, 10.088230072212124, 10.62932050735831, 11.121217219993264, 11.570337242150156]",0.30073136063079225,Pass
506,CCCCCCC(CC)O,19.79656744041976,2635.6885654718735,-151.06300000000857,19.79656744041976,2635.6885654718735,-151.06300000000857,23.19649551118225,4912.166948681709,-33.217,CHO,ester,"[407.0, 422.5, 438.0, 453.5, 469.0]","[9.890856, 10.274333, 10.930015, 11.130046, 11.389169]","[9.49837466066552, 10.08643740850828, 10.61096723733702, 11.081732398834411, 11.506596265400988]",0.24789562182709246,Pass
507,CCCCCCCC=O,23.300088815631703,5225.947127807915,2.3103509780299204e-08,23.300088815631703,5225.947127807915,2.3103509780299204e-08,24.29072999907488,6067.719277600771,0.0,CHO,ester,"[293.0, 329.25, 365.5, 401.75, 438.0]","[5.548937, 7.05683, 9.317251, 10.323919, 11.374948]","[5.464091793835891, 7.427812042885719, 9.002011859497484, 10.292130813123926, 11.368702679677495]",0.22147306549928644,Pass
508,CCCCNCC(C)C,23.29064821355397,4959.768288722443,-5.931868660291533e-08,23.29064821355397,4959.768288722443,-5.931868660291533e-08,20.827296631447883,2581.66301143511,-39.81,CH,alkene,"[313.0, 340.5, 368.0, 395.5, 423.0]","[7.2870364, 8.748604, 9.863962, 10.766348, 11.368819]","[7.444743134774786, 8.724515204447766, 9.813016991968531, 10.750146849492737, 11.565427671168637]",0.11572771920699432,Pass
509,CC(C)OC(=O)[C@H]([C@@H](C(=O)OC(C)C)O)O,25.76171346099434,7752.067182002073,-3.6799999642720858,25.76171346099434,7752.067182002073,-3.6799999642720858,20.584028516373063,2680.5475282537395,-65.53,CHO,ester,"[376.0, 419.0, 462.0, 505.0, 548.0]","[4.3095694, 7.0262117, 9.067407, 10.367753, 11.224265]","[4.940733708913083, 7.096426016752133, 8.847620291613882, 10.298402239741986, 11.519967463261372]",0.329804216781141,Pass
510,C(CCCC(=O)O)CCCC(=O)O,25.550635484656603,7810.267321916295,-73.35399999383866,25.550635484656603,7810.267321916295,-73.35399999383866,20.76984713337768,2910.2603248861046,-56.718,CH,alkane,"[451.0, 495.75, 540.5, 585.25, 630.0]","[4.698805, 7.3373117, 9.029531, 10.485621, 11.436434]","[4.86918427959834, 7.060244188819194, 8.831521285225069, 10.293107936446129, 11.519694236844067]",0.19442062570203397,Pass
511,CCCCC(CC)COC=C,20.692687493816948,3291.2276264757907,-91.34100029868752,20.692687493816948,3291.2276264757907,-91.34100029868752,20.520362038551777,2975.416575262557,-82.627,CHO,ester,"[293.0, 332.25, 371.5, 410.75, 450.0]","[4.521165, 6.835723, 8.884144, 10.105949, 11.081837]","[4.371930021789757, 7.030982739998818, 8.944974123824862, 10.388570735962118, 11.516206131309122]",0.2579338429221134,Pass
512,CC(=CC(=O)O)C,23.237228335701634,4631.880236368821,-72.64999773833259,23.237228335701634,4631.880236368821,-72.64999773833259,20.826421649112547,3712.4579454343,-172.65,CHO,carboxylic_acid,"[369.0, 394.5, 420.0, 445.5, 471.0]","[7.7214665, 8.93115, 10.179485, 10.957884, 11.75319]","[7.607465551864278, 8.845803127086064, 9.90232058906095, 10.814323123958678, 11.609563692545912]",0.16633619985190792,Pass
513,COCCOCCOCCOCCOC,25.230507077016757,7514.679866384461,-5.170240119429961e-08,25.230507077016757,7514.679866384461,-5.170240119429961e-08,24.837294622598872,6648.979253306002,0.0,CHO,ester,"[419.0, 451.25, 483.5, 515.75, 548.0]","[7.921073, 8.704118, 9.777675, 10.672852, 11.409682]","[7.29571025760756, 8.577476900239429, 9.688252956625682, 10.660114702518648, 11.517587611531876]",0.2922049586538856,Pass
514,CCCCCCCCC=O,23.726803886321655,5314.159163796756,-22.649999939123127,23.726803886321655,5314.159163796756,-22.649999939123127,25.230507078929467,7514.67986813388,0.0,CHO,ester,"[306.0, 344.0, 382.0, 420.0, 458.0]","[5.710529, 7.4693265, 9.324142, 10.262969, 11.316939]","[4.9720512389104, 7.189821895551113, 8.938549641645858, 10.35280322465214, 11.520167471932048]",0.40534570284532007,Pass
515,C=CC=C,20.645898977919817,2134.9799241091096,-34.51999999861038,20.645898977919817,2134.9799241091096,-34.51999999861038,20.554992918350408,3151.8728812790628,-152.866,CHO,alcohol,"[206.0, 207.5, 209.0, 210.5, 212.0]","[8.500821, 8.500821, 8.500821, 8.500821, 8.500821]","[8.195584515056415, 8.30354769978383, 8.409654571156233, 8.513952597125083, 8.616487640910552]",0.1754699946598315,Pass
516,CCCCO,22.218334337827347,3212.4285666396713,-90.41100000000108,22.218334337827347,3212.4285666396713,-90.41100000000108,27.42701207668928,8402.832990203544,28.409,CHO,carboxylic_acid,"[310.0, 327.5, 345.0, 362.5, 380.0]","[8.0569725, 8.806191, 9.182772, 9.976647, 10.5247135]","[7.589056156134768, 8.668871618596636, 9.600237850391958, 10.411798363790592, 11.125272907180172]",0.43865894828900964,Pass
517,CCCC(C(C)C)(C(C)C)O,23.568800496178447,5602.1895320063895,1.6957294000581374e-08,23.568800496178447,5602.1895320063895,1.6957294000581374e-08,24.2079981166836,4694.971004614859,0.0,CHO,ester,"[342.0, 372.75, 403.5, 434.25, 465.0]","[7.091554, 8.499166, 9.825474, 10.91876, 11.533864]","[7.188129350849405, 8.539452322488803, 9.684811569826286, 10.66796104465656, 11.521081072815733]",0.136966583269418,Pass
518,CCC(C)C(C)(C)C(C)C,20.64804036768931,3396.1748496626606,-65.43000026822133,20.64804036768931,3396.1748496626606,-65.43000026822133,20.159961419796343,3075.585934563077,-161.975,CHO,ester,"[326.0, 361.5, 397.0, 432.5, 468.0]","[7.726536, 9.378999, 10.512139, 11.505352, 12.118991]","[7.614403136455596, 9.177189376923549, 10.405331882815918, 11.395922646756189, 12.211806044922158]",0.1306124643740884,Pass
519,CCCCC1OCC=CCO1,24.688570603659855,6381.89316439832,6.502999086024413,24.688570603659855,6381.89316439832,6.502999086024413,21.2228346987224,3793.713870780967,-126.791,CHO,ester,"[293.0, 313.0, 333.0, 353.0, 373.0]","[3.3870883, 4.8022804, 5.9808736, 6.850683, 7.968304]","[3.3802926107240943, 4.714131606960017, 5.890818649164789, 6.936581939166687, 7.872120720798225]",0.08069217585991996,Pass
520,CC(C)(C)C1=CC(=CC=C1)O,21.75869230010838,4216.756315596842,-101.29100007938968,21.75869230010838,4216.756315596842,-101.29100007938968,17.272151299566936,1771.1484535310203,-188.95,CHO,ester,"[391.0, 424.25, 457.5, 490.75, 524.0]","[7.4011936, 8.661365, 10.101135, 10.952783, 11.569968]","[7.203547942944462, 8.702061840758423, 9.920820947972963, 10.93147732645414, 11.783138629909716]",0.15435598151052568,Pass
521,CC(=C)C,20.284761531305566,1994.6143366796864,-38.51000000909486,20.284761531305566,1994.6143366796864,-38.51000000909486,20.81041868271624,2504.086617067048,-42.395,CH,alkane,"[194.0, 217.5, 241.0, 264.5, 288.0]","[7.634077, 8.850029, 9.530587, 10.943519, 11.1555605]","[7.456834740363909, 9.141042124014442, 10.434327748409824, 11.458643841646383, 12.289994860602937]",0.7050029387575212,Pass
522,C1C=CCC2C1C2,20.844266749852316,3104.0113890224693,-56.08899791512026,20.844266749852316,3104.0113890224693,-56.08899791512026,23.421711359128,5542.478894622993,8.864,CH,alkane,"[333.0, 346.0, 359.0, 372.0, 385.0]","[9.96942, 10.113891, 10.619932, 11.022159, 11.3704815]","[9.634847962275362, 10.13749340648756, 10.596994885807373, 11.018678630188184, 11.4070288060538]",0.15124116620849154,Pass
523,CC(C)C1CCC(C1)(C)C(=O)O,21.93440257673472,4290.107472277226,-123.48399982793202,21.93440257673472,4290.107472277226,-123.48399982793202,35.14504704989602,12057.94735648192,0.0,CH,alkane,"[375.0, 415.5, 456.0, 496.5, 537.0]","[4.9282827, 7.5135555, 9.1895275, 10.403016, 11.4446125]","[4.877406324388931, 7.2430587131199164, 9.03244456584298, 10.433267316526004, 11.559695260707404]",0.1513876807899116,Pass
524,CCC(CC)C(CC)CC,20.742538509744403,3392.1683807904824,-68.94999899516274,20.742538509744403,3392.1683807904824,-68.94999899516274,20.674243800316567,2511.2937084081195,-44.597,CH,alkane,"[327.0, 361.75, 396.5, 431.25, 466.0]","[7.5647182, 9.209865, 10.343005, 11.338529, 11.990231]","[7.597146654764467, 9.157264024042158, 10.386353589427928, 11.379666934017914, 12.199109790132889]",0.10101509405842439,Pass
525,CC(=C)C#N,20.932110305833834,2917.154265814556,-53.269999879840064,20.932110305833834,2917.154265814556,-53.269999879840064,22.477513315894857,5342.621416306389,-51.02,CH,aromatic,"[273.0, 298.0, 323.0, 348.0, 373.0]","[7.5789957, 9.308751, 10.299682, 10.977142, 11.454479]","[7.656024815168461, 9.0122220008131, 10.117020160460514, 11.03439285279082, 11.80830501712402]",0.22614101357581914,Pass
526,COC(=O)CCC#N,20.205184190999343,4043.3394232812916,-6.988743783770205e-10,20.205184190999343,4043.3394232812916,-6.988743783770205e-10,18.92881522227429,2531.068309186752,-110.232,CHO,aromatic,"[294.0, 323.25, 352.5, 381.75, 411.0]","[6.138034, 7.129379, 8.542268, 9.967847, 10.3818]","[6.452329009738586, 7.696786903172653, 8.734717741951703, 9.613594346104495, 10.36737537521364]",0.34160591256559864,Pass
527,CC(CO)OCC(C)OCC(C)O,25.439973245500152,7474.053057310527,-3.4399999863302857,25.439973245500152,7474.053057310527,-3.4399999863302857,18.917279270958392,3062.2332436088045,-121.182,CH,aromatic,"[369.0, 412.0, 455.0, 498.0, 541.0]","[4.659829, 7.1706033, 9.440581, 10.431602, 11.509791]","[4.994483976995021, 7.146324682196941, 8.88834542848451, 10.32744280009412, 11.536310292325748]",0.2929504883585268,Pass
528,CC/C=C(\C)/C(C)C,20.788912517894357,3047.471357219861,-58.150000643737286,20.788912517894357,3047.471357219861,-58.150000643737286,12.659958229045213,893.0484179773688,0.0,CHO,ester,"[289.0, 320.0, 351.0, 382.0, 413.0]","[7.631529, 9.293325, 10.419396, 11.549977, 12.25602]","[7.587823646556648, 9.150679310612873, 10.382658924911588, 11.378780160064032, 12.200857386256487]",0.10579114827381914,Pass
529,CCC(C)(C)C,8.895899999999932,1090.1599999999228,-42.63300000000979,8.895899999999932,1090.1599999999228,-42.63300000000979,22.590109726942263,3798.7726502302753,-9.091,CH,alkane,"[237.0, 264.25, 291.5, 318.75, 346.0]","[3.5292292, 4.48459, 5.687372, 6.54036, 7.3548856]","[3.287128963764424, 3.976782784262939, 4.515407608481638, 4.947718613124146, 5.302364776986289]",1.2991789363918793,Pass
530,CCCCCCC(C)C(C)C,23.748356072955726,5747.459618344761,10.268999761039245,23.748356072955726,5747.459618344761,10.268999761039245,20.82540851167163,2361.301012865394,-31.72,CH,alkane,"[336.0, 367.0, 398.0, 429.0, 460.0]","[7.3019776, 8.334378, 10.057802, 10.895515, 11.6378565]","[7.150105515768061, 8.51397524135965, 9.670726809592544, 10.664210318321034, 11.526713521009436]",0.23280984500120397,Pass
531,C=CC=O,21.223134028360573,2774.405498659467,-39.63900014522234,21.223134028360573,2774.405498659467,-39.63900014522234,20.8794501838042,2653.8905006321475,-38.64,CH,alkane,"[208.0, 237.5, 267.0, 296.5, 326.0]","[4.9168296, 7.1904187, 8.83783, 9.61708, 10.620717]","[4.744225606975416, 7.2011413135591695, 9.020489334003075, 10.421939996708009, 11.534644674102124]",0.5561177848151503,Pass
532,CCC(C)(CC)C=C,20.797685396480308,3031.8137951894387,-58.149999932597055,20.797685396480308,3031.8137951894387,-58.149999932597055,21.45023800250649,2897.0734200585275,-50.771,CHON,aromatic,"[288.0, 318.75, 349.5, 380.25, 411.0]","[7.583809, 9.331056, 10.430464, 11.437844, 12.046408]","[7.60728385595659, 9.163710744230798, 10.391597204741617, 11.385037787197742, 12.20532661729153]",0.10780515228565712,Pass
533,CC1=CC2=C(C=C1)C=C(C=C2)C,18.761210053351935,2998.672684699906,-135.69700000008112,18.761210053351935,2998.672684699906,-135.69700000008112,20.63876096403353,3044.5240616585875,-57.853,CH,alkane,"[384.0, 392.5, 401.0, 409.5, 418.0]","[6.6330795, 7.0592103, 7.729186, 7.936061, 8.235363]","[6.684542897896815, 7.084272148806644, 7.458387677800523, 7.809274958773395, 8.139032163988876]",0.14280240832091098,Pass
534,CCC(CC)C(C)(C)C,20.662247333085272,3178.0279449649597,-59.15000005451926,20.662247333085272,3178.0279449649597,-59.15000005451926,20.69047702522218,3310.477245069585,-63.051,CH,alkane,"[302.0, 335.25, 368.5, 401.75, 435.0]","[7.577901, 9.345075, 10.460433, 11.418158, 12.012648]","[7.575865016353564, 9.151823770408791, 10.389003610144728, 11.386042004047503, 12.206672114873165]",0.12738063828647933,Pass
535,CC1(CCCC1)C,20.635744587222785,2833.4230657732446,-49.92999973609162,20.635744587222785,2833.4230657732446,-49.92999973609162,22.600563463264457,4460.936255762945,-26.15,CH,aromatic,"[267.0, 296.75, 326.5, 356.25, 386.0]","[7.5021825, 9.0898, 10.402515, 11.2163515, 12.164211]","[7.582706109174122, 9.156030371529404, 10.390876875595142, 11.385865169319043, 12.204694319184307]",0.09097224071682193,Pass
536,CCCCOC=O,21.938339978020228,3530.7839731670633,-40.15000032986066,21.938339978020228,3530.7839731670633,-40.15000032986066,19.275515459726407,2840.2870664951083,-113.54,CHN,amine,"[286.0, 315.25, 344.5, 373.75, 403.0]","[7.68828, 9.0979595, 10.534388, 11.154191, 12.178948]","[7.576802542493866, 9.103792620119265, 10.337275487161165, 11.354455153597698, 12.207641405437188]",0.13582609047733246,Pass
537,CCCC#CCC,20.821586232958673,2992.2093367771413,-58.1499995891927,20.821586232958673,2992.2093367771413,-58.1499995891927,21.488023423882524,2499.925845804008,-45.736,CHON,alcohol,"[284.0, 314.25, 344.5, 374.75, 405.0]","[8.006438, 9.215706, 10.35949, 11.308198, 12.286644]","[7.572928578859754, 9.137832497864498, 10.372103669882032, 11.37051443158036, 12.194775413596552]",0.2032126866279609,Pass
538,CCOOCC,21.83080926600251,3493.0215857174317,-1.2993145621228931e-08,21.83080926600251,3493.0215857174317,-1.2993145621228931e-08,20.35291805058925,2160.363622140176,-37.901,CH,alkane,"[253.0, 273.0, 293.0, 313.0, 333.0]","[8.039276, 9.392424, 9.922838, 10.988002, 11.327878]","[8.024399835562043, 9.035858401944058, 9.909233887591329, 10.670995892644696, 11.34125495414811]",0.21364326006810888,Pass
539,CCCCCCCCCCOC,21.250511771518443,3914.4130787566487,-86.57400000052833,21.250511771518443,3914.4130787566487,-86.57400000052833,20.528812525843065,2761.720560537058,-47.242,CH,alkane,"[341.0, 373.25, 405.5, 437.75, 470.0]","[5.866741, 7.162086, 8.847225, 10.02441, 11.077184]","[5.865240302544795, 7.596026991612248, 8.976777178654622, 10.10392692869608, 11.041467317667417]",0.20624714622730456,Pass
540,CCC(CC)(C(=O)OCC)C(=O)OCC,23.00485140488494,4701.517289907376,-82.37299875213472,23.00485140488494,4701.517289907376,-82.37299875213472,23.91464877583616,4335.767730107788,-43.15,CHO,alcohol,"[386.0, 412.25, 438.5, 464.75, 491.0]","[7.3887806, 8.580263, 9.746015, 10.552085, 11.522368]","[7.520334976777532, 8.752517138308235, 9.80305184407074, 10.709349129558143, 11.499206220227071]",0.12288182801628361,Pass
541,C1CCC(C1)O,21.073443116555946,2825.14303692289,-117.6289966855113,21.073443116555946,2825.14303692289,-117.6289966855113,21.399765337268065,4227.127160250143,-52.462,CHO,ketone,"[380.0, 394.5, 409.0, 423.5, 438.0]","[10.626934, 10.795259, 11.476738, 11.860216, 11.948153]","[10.30570201437359, 10.8696189430912, 11.377409521098508, 11.837055859337376, 12.255094986533653]",0.20656006954861064,Pass
542,CC/C=C\CC(C)C,20.785251412933395,3055.5304099212044,-58.150000359338456,20.785251412933395,3055.5304099212044,-58.150000359338456,20.363003373296564,3322.0776687680896,-102.07,CH,aromatic,"[290.0, 321.0, 352.0, 383.0, 414.0]","[7.7663364, 9.355991, 10.343944, 11.504461, 12.184406]","[7.606340845794737, 9.16063503654044, 10.386985583160792, 11.379278152590247, 12.1986828779713]",0.12766337159566982,Pass
543,CCC(C(=O)O)C(=O)O,22.855827292004452,5735.52024455687,-126.17701292240187,22.855827292004452,5735.52024455687,-126.17701292240187,21.02375319158213,4119.554989875647,-131.45,CHO,alcohol,"[397.0, 420.75, 444.5, 468.25, 492.0]","[2.1591573, 3.3923874, 4.924233, 6.2373734, 7.2004156]","[1.677712742344621, 3.38520201827221, 4.837900592282061, 6.088878532785412, 7.177424225524383]",0.22885502193235366,Pass
544,CC#CC#CC,21.27897212360546,3355.8084850681425,-58.57598863094493,21.27897212360546,3355.8084850681425,-58.57598863094493,21.64172097883988,4489.727779765743,-95.029,CHN,aromatic,"[338.0, 355.5, 373.0, 390.5, 408.0]","[9.573534, 10.182248, 10.696303, 11.2606945, 11.723756]","[9.26923656168802, 9.977062016444211, 10.606096122841288, 11.168801208968972, 11.675143028651108]",0.17529580566436723,Pass
545,CCCCCCCC(=O)OCCC,24.466025802203962,5946.239493264193,-28.552000000011986,24.466025802203962,5946.239493264193,-28.552000000011986,23.935372041673105,6064.318359418418,0.0,CHO,ester,"[343.0, 363.75, 384.5, 405.25, 426.0]","[5.590021, 6.7497535, 7.867299, 9.163361, 9.700349]","[5.555937351126467, 6.726541994829201, 7.76066576853502, 8.680862373504098, 9.50497556855234]",0.23834714910464427,Pass
546,CCCC#CC,20.60477476077603,2640.6621260412444,-66.71600108320291,20.60477476077603,2640.6621260412444,-66.71600108320291,22.906070453402908,4688.153050154504,-68.296,CHO,alcohol,"[300.0, 314.5, 329.0, 343.5, 358.0]","[9.572463, 9.952273, 10.50602, 10.875914, 11.445831]","[9.28525804191796, 9.947661559130829, 10.536824993078328, 11.0642589210411, 11.539181952727658]",0.15977804016165204,Pass
547,CCCCCCCCC#C,20.7907085543206,3350.284336157503,-85.3589999999896,20.7907085543206,3350.284336157503,-85.3589999999896,22.05432120165348,3826.758269450525,-26.06,CHO,aldehyde,"[401.0, 412.5, 424.0, 435.5, 447.0]","[10.156471, 10.461306, 10.804662, 11.007731, 11.442807]","[10.176484368750945, 10.549606594745384, 10.897386906447482, 11.22232228662443, 11.52659210691168]",0.11820727784038822,Pass
548,CCCCCC(C(=O)C)C(=O)OCC,22.925872759593684,5802.357902070735,-24.5829989291975,22.925872759593684,5802.357902070735,-24.5829989291975,19.20687539810425,2163.322443984673,-87.051,CH,alkene,"[293.0, 313.0, 333.0, 353.0, 373.0]","[1.3393308, 2.8528237, 3.9917283, 5.2986197, 6.138003]","[1.308918995389153, 2.8079258978819643, 4.112519794283313, 5.258218883606904, 6.272386033981068]",0.08628128577287139,Pass
549,CCOC(=O)C1=CC=CC=C1,20.433600586255473,3398.88036944586,-104.87400097395572,20.433600586255473,3398.88036944586,-104.87400097395572,22.48449014872663,4813.947878954955,-70.833,CHO,alcohol,"[344.0, 368.0, 392.0, 416.0, 440.0]","[6.207194, 7.3907795, 8.4684515, 9.512573, 10.639138]","[6.21983719981086, 7.516289554874538, 8.596008792620188, 9.509150748455, 10.291503646203983]",0.1749541900163988,Pass
550,CC(C)CC1CCCCC1,20.70083862267364,3434.8260266644397,-70.08500108854646,20.70083862267364,3434.8260266644397,-70.08500108854646,24.376248009428675,6468.237836431434,-23.75,CHO,ester,"[357.0, 379.0, 401.0, 423.0, 445.0]","[8.422424, 9.208106, 10.121961, 10.770149, 11.655486]","[8.729258049139252, 9.581838122615874, 10.32105517769511, 10.968109671184482, 11.539225891429169]",0.25540797362610257,Pass
551,CCCC(C(C)CC)O,21.57637358422117,3682.2940608212275,-71.45000084086283,21.57637358422117,3682.2940608212275,-71.45000084086283,24.798864477396805,7067.847112742735,-20.296,CHO,carboxylic_acid,"[335.0, 362.25, 389.5, 416.75, 444.0]","[7.297775, 8.708562, 9.914339, 10.870073, 11.64335]","[7.6044742372508125, 8.913739223542798, 9.998652875915862, 10.912330518864277, 11.692347092048392]",0.1717308113255628,Pass
552,CCC(C)(C)/C=C\C,20.823934936682694,2984.610840296778,-58.14999811551585,20.823934936682694,2984.610840296778,-58.14999811551585,21.020759830961243,3660.850105745024,-67.952,CHO,ketone,"[284.0, 314.0, 344.0, 374.0, 404.0]","[7.608113, 9.069997, 10.086568, 11.241176, 12.096414]","[7.608921363570836, 9.158463692315172, 10.382756625486095, 11.374478477478435, 12.194150853919115]",0.1567652729937903,Pass
553,CC(C)(C)C1=CC=NC=C1,25.13957763229707,6242.8652007633755,-4.9714019246176015e-06,25.13957763229707,6242.8652007633755,-4.9714019246176015e-06,25.3375082082009,6737.900484427247,-42.951,CHO,carboxylic_acid,"[283.0, 288.25, 293.5, 298.75, 304.0]","[3.150155, 3.5816097, 3.6193252, 4.5602436, 4.5602436]","[3.0799828957295263, 3.48176216464143, 3.869167728873357, 4.242957365324745, 4.603836504464493]",0.18967648236026113,Pass
554,CC(C)C1=CC(=CC=C1)O,23.403037389450837,5519.756981779583,-36.87600004804926,23.403037389450837,5519.756981779583,-36.87600004804926,20.61941924925238,3547.6066682864844,-84.669,CHO,ketone,"[335.0, 376.5, 418.0, 459.5, 501.0]","[5.3040934, 7.22292, 8.828945, 10.30398, 11.391469]","[4.888067163766176, 7.1504846152881285, 8.920199826918807, 10.34235701400439, 11.510187670834906]",0.20110647709008275,Pass
555,C1CC2C1C2,20.67424380030499,2511.293708402046,-44.5970000003166,20.67424380030499,2511.293708402046,-44.5970000003166,21.09511030361402,3633.698022328439,-81.803,CHO,ketone,"[296.0, 300.75, 305.5, 310.25, 315.0]","[10.5208, 10.781789, 10.901768, 10.914112, 10.958866]","[10.685127885199725, 10.870362103018005, 11.048851572522638, 11.220958091485423, 11.38701803577949]",0.2584380449316537,Pass
